,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s],Distance[km],Fuel Consumption[km/L]
289,289,289,289,289,289,289,289,289,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,214100,42.2603836111,-83.7155461111,48.0,10.1000003815,1905.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.0,0.014666666666666668,12.98444829299417
290,290,290,290,290,290,290,290,290,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,214300,42.2603836111,-83.7155461111,48.0,7.7899999618499995,1949.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.0,0.002666666666666667,12.69131554548686
291,291,291,291,291,291,291,291,291,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,215000,42.2601227778,-83.7149866667,48.0,7.7899999618499995,1949.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.0,0.009333333333333332,12.69131554548686
292,292,292,292,292,292,292,292,292,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,215100,42.2601227778,-83.7149866667,49.0,7.7899999618499995,1949.0,27.0588245392,,,,,,,,,0.0,,0.78125,,6.21371,0.0013611111111111111,12.955717952684505
293,293,293,293,293,293,293,293,293,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,216500,42.2601227778,-83.7149866667,50.0,10.4799995422,2004.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.4438364285714286,0.019444444444444445,12.857292705294563
294,294,294,294,294,294,294,294,294,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,217600,42.2601227778,-83.7149866667,51.0,10.4799995422,2004.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.5648827272727273,0.015583333333333336,13.114438559400456
295,295,295,295,295,295,295,295,295,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,218000,42.2599294444,-83.71453888890001,51.0,10.4799995422,2004.0,27.0588245392,,,,,,,,,0.0,,0.78125,,0.0,0.005666666666666667,13.114438559400456
296,296,296,296,296,296,296,296,296,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,218600,42.2599294444,-83.71453888890001,52.0,9.72999954224,2058.0,27.0588245392,,,,,,,,,0.0,,0.78125,,1.0356183333333333,0.008666666666666666,13.020726513443494
297,297,297,297,297,297,297,297,297,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,219100,42.2599294444,-83.71453888890001,52.0,9.72999954224,2058.0,45.0980415344,,,,,,,,,0.0,,0.78125,,0.0,0.007222222222222222,7.812435797936575
298,298,298,298,298,298,298,298,298,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,219700,42.2599294444,-83.71453888890001,53.0,9.72999954224,2058.0,45.0980415344,,,,,,,,,0.0,,0.78125,,1.0356183333333333,0.008833333333333334,7.962674947896893
299,299,299,299,299,299,299,299,299,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,220700,42.2599294444,-83.71453888890001,54.0,14.100000381500001,2156.0,45.0980415344,,,,,,,,,0.0,,0.78125,,0.621371,0.015,7.744145275227338
300,300,300,300,300,300,300,300,300,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,221900,42.2597019444,-83.7138616667,54.0,14.100000381500001,2156.0,45.0980415344,,,,,,,,,0.0,,0.78125,,0.0,0.018,7.744145275227338
301,301,301,301,301,301,301,301,301,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,222100,42.2597019444,-83.7138616667,55.0,14.100000381500001,2156.0,45.0980415344,,,,,,,,,0.0,,0.78125,,3.106855,0.0030555555555555557,7.887555372916732
302,302,302,302,302,302,302,302,302,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,223100,42.2597019444,-83.7138616667,54.0,6.1999998092699995,2157.0,45.0980415344,,,,,,,,,0.0,,0.78125,,-0.621371,0.015,7.740555036342207
303,303,303,303,303,303,303,303,303,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,224100,42.2597019444,-83.7138616667,54.0,6.1999998092699995,2157.0,20.0,,,,,,,,,6.25,,0.78125,,0.0,0.015,17.4541936264135
304,304,304,304,304,304,304,304,304,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,224900,42.259584999999994,-83.7133227778,54.0,6.1999998092699995,2157.0,20.0,,,,,,,,,6.25,,0.78125,,0.0,0.012,17.4541936264135
305,305,305,305,305,305,305,305,305,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,225200,42.259584999999994,-83.7133227778,54.0,10.7299995422,2122.0,20.0,,,,,,,,,6.25,,0.78125,,0.0,0.0045,17.74208089169365
306,306,306,306,306,306,306,306,306,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,227600,42.259584999999994,-83.7133227778,54.0,7.480000019069999,2160.0,20.0,,,,,,,,,6.25,,0.78125,,0.0,0.036,17.429951690821255
307,307,307,307,307,307,307,307,307,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,228000,42.259497499999995,-83.7127741667,54.0,7.480000019069999,2160.0,20.0,,,,,,,,,6.25,,0.78125,,0.0,0.006,17.429951690821255
308,308,308,308,308,308,308,308,308,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,229700,42.259497499999995,-83.7127741667,54.0,13.75,2144.0,43.5294113159,,,,,,,,,3.125,,0.78125,,0.0,0.0255,8.068120117561302
309,309,309,309,309,309,309,309,309,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,231000,42.259425,-83.712225,55.0,13.75,2144.0,43.5294113159,,,,,,,,,3.125,,0.78125,,0.4779776923076922,0.019861111111111114,8.217529749367992
310,310,310,310,310,310,310,310,310,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,231800,42.259425,-83.712225,55.0,19.5100002289,2230.0,43.5294113159,,,,,,,,,3.125,,0.78125,,0.0,0.012222222222222223,7.900620530334067
311,311,311,311,311,311,311,311,311,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,232000,42.259425,-83.712225,57.0,19.5100002289,2230.0,43.5294113159,,,,,,,,,3.125,,0.78125,,6.21371,0.003166666666666667,8.187915822346215
312,312,312,312,312,312,312,312,312,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,234000,42.259425,-83.712225,57.0,4.80999994278,2262.0,43.5294113159,,,,,,,,,3.125,,0.78125,,0.0,0.03166666666666667,8.072083237768378
313,313,313,313,313,313,313,313,313,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,235000,42.2593211111,-83.7114644444,57.0,4.80999994278,2262.0,14.509803772,,,,,,,,,7.03125,,0.78125,,0.0,0.015833333333333335,24.21624971324949
314,314,314,314,314,314,314,314,314,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,235200,42.2593211111,-83.7114644444,56.0,4.80999994278,2262.0,14.509803772,,,,,,,,,7.03125,,0.78125,,-3.106855,0.0031111111111111114,23.791403227052136
315,315,315,315,315,315,315,315,315,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,236100,42.2593211111,-83.7114644444,56.0,12.0200004578,2191.0,14.509803772,,,,,,,,,7.03125,,0.78125,,0.0,0.014,24.562370652483764
316,316,316,316,316,316,316,316,316,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,236300,42.2593211111,-83.7114644444,54.0,12.0200004578,2191.0,14.509803772,,,,,,,,,7.03125,,0.78125,,-6.21371,0.003,23.68514312918077
317,317,317,317,317,317,317,317,317,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,237700,42.2593211111,-83.7114644444,55.0,12.0200004578,2191.0,14.509803772,,,,,,,,,7.03125,,0.78125,,0.4438364285714286,0.021388888888888888,24.123756890832272
318,318,318,318,318,318,318,318,318,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,238000,42.2592269444,-83.7108961111,55.0,12.0200004578,2191.0,14.509803772,,,,,,,,,7.03125,,0.78125,,0.0,0.004583333333333333,24.123756890832272
319,319,319,319,319,319,319,319,319,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,238500,42.2592269444,-83.7108961111,55.0,4.71999979019,2175.0,14.509803772,,,,,,,,,7.03125,,0.78125,,0.0,0.007638888888888889,24.301219010488968
320,320,320,320,320,320,320,320,320,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,239700,42.2592269444,-83.7108961111,54.0,4.71999979019,2175.0,14.509803772,,,,,,,,,7.03125,,0.78125,,-0.5178091666666667,0.018,23.85937866484371
321,321,321,321,321,321,321,321,321,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,240000,42.2592269444,-83.7108961111,54.0,4.71999979019,2175.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.0045,23.85937866484371
322,322,322,322,322,322,322,322,322,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,240500,42.2592269444,-83.7108961111,54.0,4.44000005722,2060.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.0075,25.19133426991994
323,323,323,323,323,323,323,323,323,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,240800,42.2592269444,-83.7108961111,52.0,4.44000005722,2060.0,14.509803772,,,,,,,,,0.0,,0.78125,,-4.142473333333333,0.004333333333333333,24.25832188955253
324,324,324,324,324,324,324,324,324,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,240900,42.2591430556,-83.7103608333,52.0,4.44000005722,2060.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.0014444444444444446,24.25832188955253
325,325,325,325,325,325,325,325,325,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,241800,42.2591430556,-83.7103608333,48.0,4.44000005722,2060.0,14.509803772,,,,,,,,,0.0,,0.78125,,-2.761648888888889,0.012,22.39229712881772
326,326,326,326,326,326,326,326,326,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,242600,42.2591430556,-83.7103608333,48.0,3.54999995232,1486.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.010666666666666668,31.041811632143002
327,327,327,327,327,327,327,327,327,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,243200,42.2591430556,-83.7103608333,44.0,3.54999995232,1486.0,14.509803772,,,,,,,,,0.0,,0.78125,,-4.142473333333333,0.007333333333333333,28.45499399613109
328,328,328,328,328,328,328,328,328,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,244200,42.2591430556,-83.7103608333,43.0,3.54999995232,1486.0,14.509803772,,,,,,,,,0.0,,0.78125,,-0.621371,0.011944444444444445,27.808289587128108
329,329,329,329,329,329,329,329,329,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,244900,42.259044722199995,-83.70974555560001,43.0,3.54999995232,1486.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.00836111111111111,27.808289587128108
330,330,330,330,330,330,330,330,330,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,245000,42.259044722199995,-83.70974555560001,43.0,21.329999923699997,1797.0,14.509803772,,,,,,,,,0.0,,0.78125,,0.0,0.0011944444444444446,22.99561398245541
331,331,331,331,331,331,331,331,331,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,245100,42.259044722199995,-83.70974555560001,43.0,21.329999923699997,1797.0,80.3921585083,,,,,,,,,0.0,,0.78125,,0.0,0.0011944444444444446,4.150427761777772
332,332,332,332,332,332,332,332,332,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,245200,42.259044722199995,-83.70974555560001,45.0,21.329999923699997,1797.0,80.3921585083,,,,,,,,,0.0,,0.78125,,12.42742,0.00125,4.343470913488367
333,333,333,333,333,333,333,333,333,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,246300,42.259044722199995,-83.70974555560001,49.0,21.329999923699997,1797.0,80.3921585083,,,,,,,,,0.0,,0.78125,,2.259530909090909,0.014972222222222225,4.729557216909554
334,334,334,334,334,334,334,334,334,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,247300,42.259044722199995,-83.70974555560001,49.0,8.02999973297,2126.0,80.3921585083,,,,,,,,,0.0,,0.78125,,0.0,0.01361111111111111,3.9976549006521487
335,335,335,335,335,335,335,335,335,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,247400,42.259044722199995,-83.70974555560001,53.0,8.02999973297,2126.0,80.3921585083,,,,,,,,,0.0,,0.78125,,24.85484,0.0014722222222222222,4.323994076215589
