Unnamed: 0,Unnamed: 0.1,TripId,TripId_raw,VehId,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement,SpeedAverage,SpeedVariance
404,404,7818,1135,350,5654.226804123711,3.2333333333333334,0.2871436097219982,0.0888073019758757,3000,1.5,59.239669421487605,394.15041322314045
405,405,7828,984,474,3519.089316987741,1.903333333333333,0.1685178861606824,0.0885382939548243,3000,1.5,26.57421451787649,429.535681632006
406,406,7838,443,564,4950.417747732737,4.667888888888889,0.4412772263792257,0.0945346465785872,3000,1.5,36.06462212486309,216.7732316827117
407,407,7862,998,411,5619.6205460434985,5.4025,0.5101371169318147,0.094426120672247,3000,1.5,75.34868421052632,572.6789386545835
408,408,7867,1470,231,5101.013583396539,2.014305555555556,0.209230978589666,0.1038725122971519,3000,1.8,54.967149758454106,655.6778366458293
409,409,7905,249,360,4027.981420336897,1.489083333333333,0.1651260805186002,0.1108910944218032,3000,1.8,49.91896551724138,383.9226103269609
410,410,7952,51,605,7413.135470407512,1.4375833333333334,0.1911380548588974,0.1329578956760054,4000,2.3,36.904,502.1618823529412
411,411,7954,660,564,5578.309409888358,6.27,0.5826156357648575,0.0929211540294828,3000,1.5,20.62878787878788,337.0290885958825
412,412,7960,379,368,5227.540643824082,3.85975,0.5266614941915952,0.1364496390158935,3500,2.4,66.10943396226415,1273.0826758147512
413,413,7961,852,357,9381.799651789885,0.6541388888888889,0.0650940221529459,0.0995110109773685,3500,2.5,39.50370370370371,279.28437284868517
414,414,7971,1000,344,7236.239111948703,1.2086388888888888,0.1465016079050229,0.1212120586651841,3500,2.3,47.357271095152605,388.53939397853355
415,415,7981,439,564,4067.817446089228,5.965361111111111,0.5685428910724063,0.0953073720907583,3000,1.5,37.75552050473186,244.6526156054241
416,416,7994,1158,458,4041.055253263956,3.502055555555556,0.3819338467890023,0.1090599051700119,3500,2.4,23.12878787878788,236.11305806153135
417,417,8006,2473,458,7932.4822695035455,1.7625000000000002,0.2022236678555641,0.1147368328258519,3500,2.4,30.422575976845152,313.8357824978439
418,418,8018,1094,124,3832.58758048674,1.0181111111111112,0.0959653176174656,0.0942581969395602,3000,1.8,43.69102564102564,459.44356505710806
419,419,8035,1525,381,5671.430135325176,3.298638888888889,0.4226625418367036,0.1281324073575913,3500,2.4,50.185800604229605,342.33305071963656
420,420,8036,845,447,6054.117210536079,7.037194444444445,0.7156967085303263,0.101701994193913,3000,1.5,51.84297520661157,232.68347107438018
421,421,8055,809,447,8258.744928389498,2.170305555555556,0.3321631960829417,0.1530490465882415,3000,1.5,39.26583210603829,562.0493991228593
422,422,8089,424,220,1206.4773425545504,4.610944444444445,0.3288279740471405,0.0713146683958279,3000,1.8,33.90756302521008,248.9703223061377
423,423,8093,862,378,2122.2555678407834,1.58275,0.1265407018096413,0.0799498984739481,2500,1.5,40.72393538913363,156.34720566640755
424,424,8144,2513,347,4285.146723148738,6.754027777777779,0.9669082669943668,0.1431602443471887,4000,3.3,35.55898876404494,362.5063696787467
425,425,8161,1645,231,6267.860072552272,1.5238055555555556,0.1171015539407909,0.0768480948988911,3000,1.8,33.744086021505375,295.6459552993739
426,426,8162,554,605,4576.846351141022,2.5342777777777776,0.2698389950860457,0.1064756979097446,4000,2.3,38.98920086393088,300.2314848578348
427,427,8163,549,382,3800.589168366191,1.10325,0.0682262461959435,0.0618411476963004,3000,1.5,41.59679572763685,380.90672768682674
428,428,8203,771,452,7916.032791291494,1.033472222222222,0.101614956168845,0.0983238387872173,3000,1.5,33.1865671641791,156.64914151049268
429,429,8275,569,451,7335.06120249429,1.0824722222222225,0.1070961551959713,0.098936631349405,3000,1.5,50.39054726368159,368.442550634127
430,430,8297,716,451,3605.685570710697,0.9673611111111112,0.1116677509331511,0.115435435279065,3000,1.5,43.796657381615596,439.9557429856367
431,431,8317,2515,347,3144.553684415458,2.56825,0.3995866321011287,0.1555871243458108,4000,3.3,77.97331460674157,952.8417622750044
432,432,8339,755,407,6973.821989528796,0.4456666666666666,0.0575443872655227,0.1291197919196472,3500,2.3,89.98936170212765,842.316236550441
433,433,8367,877,458,4147.072266517699,1.6409166666666666,0.1849002601030861,0.1126810787282024,3500,2.4,45.031976744186046,318.2695221987315
434,434,8368,1069,468,4109.323330536498,2.2512222222222222,0.2685712779458877,0.1193002073694777,3500,1.8,38.75836431226766,201.11676746379626
435,435,8373,1390,381,5654.651317836348,1.2499444444444443,0.1965274020535422,0.1572289095943713,3500,2.4,51.156565656565654,534.3053120032816
436,436,8383,941,124,2996.045536249251,1.8544444444444443,0.1792957880498981,0.0966843674325394,3000,1.8,70.05140186915888,1010.9691764292925
437,437,8384,1136,350,5479.868795732257,0.7706388888888889,0.0698034775901792,0.0905787115036749,3000,1.5,76.95925110132158,841.3224832312555
438,438,8393,974,405,4844.117481043858,8.858166666666667,0.7055124723352857,0.0796454276470246,3000,1.5,31.912457912457914,189.1747429247429
439,439,8400,1110,418,6280.430361705455,1.5981388888888892,0.1227802734853526,0.0768270357094657,3000,1.8,46.432646592709986,435.0077579050637
440,440,8405,587,549,3821.102109616913,3.7408055555555553,0.3854789009970805,0.1030470296496959,3000,1.5,42.32266009852217,199.81415191874962
441,441,8423,1045,383,4057.8501278084223,2.4776666666666665,0.2216758075966994,0.0894695846616572,3000,1.8,29.327433628318584,191.81147281921616
442,442,8428,3067,347,4868.362195667454,6.955111111111112,1.199028320765663,0.1723952790416474,4000,3.3,42.160330578512394,274.25405287066934
443,443,8445,430,564,3465.332055872119,6.610333333333334,0.6383262639031695,0.0965649131011803,3000,1.5,55.59847036328872,1624.5511087668403
444,444,8449,1276,125,6677.617186099056,0.7745277777777778,0.1163898090915315,0.150271962389095,3500,2.4,15.0,79.49726775956285
445,445,8455,662,407,6854.891661195011,2.369111111111111,0.3755541841253956,0.1585211357812851,3500,2.3,42.80152671755725,321.76030534351145
446,446,8462,1191,441,4855.217558721602,0.5771111111111111,0.0600266607748037,0.1040123117006611,3000,1.8,28.45823095823096,162.38140203269356
447,447,8472,1355,351,9290.48039682,0.4088055555555556,0.0569021442499401,0.1391912205611092,3000,1.8,37.59512578616352,972.5684419983274
448,448,8548,1060,298,4067.035585576715,4.231583333333333,0.4394465433159287,0.1038491998619733,3000,1.5,92.12242562929062,829.0445595162267
449,449,8554,682,382,4164.060862639896,1.325388888888889,0.0988396268681421,0.0745740572421745,3000,1.5,41.969635627530366,513.4777779602698
450,450,8579,3124,347,4482.680913556489,4.388222222222223,0.7338393950437461,0.1672293147160002,4000,3.3,16.902887139107612,139.53001795828152
451,451,8587,1476,231,4902.144722349418,2.244527777777778,0.1754481633237365,0.0781670715153461,3000,1.8,62.49878345498784,975.9432911993354
452,452,8590,532,458,4481.720361186113,3.466972222222222,0.4057069618442695,0.117020540067732,3500,2.4,61.62068965517241,129.87226386806597
453,453,8637,482,549,6113.687183711899,1.180138888888889,0.1294194954918156,0.1096646307568639,3000,1.5,38.538565629228685,477.20006894250275
454,454,8656,734,399,4574.720987206242,0.6122777777777778,0.0607489364115761,0.0992179344350214,3000,1.8,25.97441364605544,377.4181473584459
455,455,8683,529,477,5672.333900618398,1.6485277777777776,0.2023434250931969,0.1227418960243161,3000,1.5,56.60576923076923,121.50646178580263
456,456,8686,1008,350,7003.974138442375,3.278138888888889,0.3498268038102672,0.106715064757015,3000,1.5,40.78836833602585,148.84025283498283
457,457,8703,926,350,5520.4962899890525,1.3701666666666663,0.1394408268212409,0.1017692447302573,3000,1.5,46.76175548589342,647.7040673488299
458,458,8715,3324,347,3800.2844474190574,1.660138888888889,0.2168457667518831,0.1306190513355273,4000,3.3,39.29681274900398,368.87180618841995
459,459,8718,838,350,5896.953752053311,4.159944444444445,0.3896214703555355,0.0936602581017326,3000,1.5,66.83024691358025,215.55932996980468
460,460,8729,1049,549,5008.581682009674,2.6704166666666667,0.2989078190430041,0.11193302632286,3000,1.5,47.64543889845095,321.9844145053119
461,461,8780,650,403,6546.041594124908,2.6325833333333337,0.2042974785191587,0.0776034231974266,3000,1.5,43.98392652123995,444.0950889963209
462,462,8792,1261,349,6392.963905427773,2.2487222222222223,0.3196282560465893,0.1421377228756727,3500,2.5,35.0828729281768,156.34309392265192
463,463,8795,1510,125,3861.3089244851258,1.5173611111111112,0.1612907284693191,0.1062968645289792,3500,2.4,55.304582210242586,337.7529248925476
464,464,8809,438,564,4801.137132800866,6.155833333333334,0.5769595070816333,0.0937256543248896,3000,1.5,47.2991452991453,452.90583617622246
465,465,8811,656,348,3750.899588759424,5.187555555555556,0.4722553976088999,0.0910362101285148,3000,1.5,51.89797449362341,937.2823757741236
466,466,8824,257,564,4800.778715120052,6.164000000000001,0.5248743723419632,0.085151585389676,3000,1.5,55.63142857142857,223.14456815390912
467,467,8829,491,382,6179.208848465459,1.2155277777777778,0.077099468019767,0.0634287997603147,3000,1.5,32.75141242937853,296.2865506045964
468,468,8835,493,564,4075.643390097082,2.967138888888888,0.2345816209970269,0.0790598720792848,3000,1.5,40.43842794759826,401.77614437963786
469,469,8839,1833,393,4131.654004391832,1.1005277777777778,0.1194123005890755,0.1085045766224973,3500,2.5,98.48079306071871,700.7065164918623
470,470,8844,1915,338,6376.084368089812,0.6532222222222223,0.0578290934838995,0.0885289745458575,3000,1.8,32.765765765765764,109.96298561004444
471,471,8864,1060,410,3394.297119559192,3.256638888888889,0.291285358308944,0.0894435546117075,3500,2.5,92.12242562929062,829.0445595162267
472,472,8887,984,350,6190.072024147514,3.7178888888888895,0.4097536777854556,0.110211383403637,3000,1.5,26.57421451787649,429.535681632006
473,473,8894,1010,441,5976.977126625803,1.67225,0.2348002579193173,0.1404097819819508,3000,1.8,36.62821833161689,315.0441101213543
474,474,8923,478,372,3920.217758588324,1.7756666666666665,0.1227764298359203,0.0691438501047045,3000,1.5,33.01512455516014,443.8991477137687
475,475,8967,729,451,7425.509308449208,0.6013055555555556,0.0742092362333671,0.1234135217074522,3000,1.5,49.288,99.90025806451612
476,476,8981,1354,437,5740.028428572076,6.1166944444444455,0.5911303275350941,0.0966421214765754,3000,1.5,36.81976744186046,400.32310665129836
477,477,8988,1373,565,9862.856099342584,0.6084444444444445,0.0758619702141837,0.1246818356332456,2500,1.3,31.478494623655912,318.6844558985348
478,478,8999,502,458,4463.312966984431,12.075111111111111,1.4168972168147276,0.1173403046793454,3500,2.4,40.13385826771653,228.10098737657796
479,479,9029,1472,231,4259.571008852503,4.339638888888889,0.3185043618413954,0.0733942085957628,3000,1.8,37.35197817189631,242.67102408695456
480,480,9041,1337,405,6027.446468161536,0.9898055555555556,0.0825954215834388,0.0834461082985939,3000,1.5,28.219919786096256,190.64369534628838
481,481,9073,482,428,4648.80966233041,1.1936388888888887,0.1223484178338927,0.1025003616862567,3000,1.8,38.538565629228685,477.20006894250275
482,482,9103,1205,437,5834.789710999475,2.4826944444444443,0.2170062789975883,0.0874075661961486,3000,1.5,29.159715639810425,352.3419515549474
483,483,9112,1887,381,4835.569116765651,2.549027777777778,0.220539669851968,0.0865191316370168,3500,2.4,38.213157894736845,795.6007046809298
484,484,9162,1411,444,6454.761390628374,1.5436666666666667,0.1828070033121429,0.1184238846764043,3000,1.8,43.6965811965812,305.2739069163053
485,485,9164,506,458,3621.103448275862,12.083333333333334,1.4576704450632296,0.1206347954535086,3500,2.4,36.967948717948715,544.6575079819625
486,486,9189,1910,452,4606.475460332671,1.2174166666666668,0.1104263870411174,0.090705499657294,3000,1.5,49.51305970149254,1243.7888115445182
487,487,9193,1503,231,2151.650009428625,2.946111111111112,0.1960513215450806,0.0665458002604459,3000,1.8,46.827586206896555,357.72844827586204
488,488,9209,1106,355,5662.820299302895,2.3350555555555554,0.1997918142002525,0.0855619103900584,3000,1.8,91.7540192926045,664.1471255261973
489,489,9243,753,372,3776.956785743026,3.796972222222222,0.2524004546734558,0.0664741377870116,3000,1.5,46.678137651821864,437.45860969937115
490,490,9270,243,458,3994.205848960577,1.4190555555555555,0.1216809266168007,0.0857478244177431,3500,2.4,55.775862068965516,138.1055411600558
491,491,9280,929,458,6409.635225215003,5.629805555555555,0.6368552406710722,0.1131220668967183,3500,2.4,49.221556886227546,362.83615900728665
492,492,9332,897,452,7304.3974871502,0.8755,0.0956883367275672,0.1092956444632407,3000,1.5,37.55181347150259,614.8453603391426
493,493,9335,633,382,5997.684547108439,0.5038611111111112,0.0763743280408371,0.1515781360312109,3000,1.5,50.93888888888889,352.38401360544214
494,494,9357,592,372,3522.1646326317705,5.032416666666667,0.4451014189042757,0.0884468533483135,3000,1.5,38.79651162790697,354.49491490948543
495,495,9363,2151,347,6272.0,6.125,1.1553420632808171,0.1886272756376844,4000,3.3,56.26851851851852,480.31040152301824
496,496,9397,1243,565,7868.15290979963,0.4061944444444445,0.043274070789309,0.1065353585731469,2500,1.3,38.89252336448598,66.88510815672852
497,497,9401,412,564,4622.448707818784,3.128861111111111,0.2569935612884427,0.0821364554584463,3000,1.5,52.84498480243161,415.3935799540366
498,498,9430,987,474,4613.607758939809,4.877527777777778,0.4276600278391818,0.0876796703829384,3000,1.5,37.927158273381295,484.0447674544023
499,499,9447,1043,441,5428.398658677369,1.010611111111111,0.0954036185640587,0.094401909414164,3000,1.8,48.15124555160142,465.2694191231976
500,500,9449,1386,381,6720.341605297357,0.8977222222222223,0.1074744373349988,0.1197190341005,3500,2.4,50.948019801980195,509.13624917082285
