,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
281,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,184200,42.3069041667,-83.7350836111,45.0,3.81999993324,1201.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
282,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,185200,42.3069041667,-83.7350836111,44.0,3.81999993324,1201.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
283,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,186000,42.3069041667,-83.7350836111,44.0,5.670000076290001,1171.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
284,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,186300,42.3069041667,-83.7350836111,43.0,5.670000076290001,1171.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
285,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,186800,42.3064469444,-83.73508388890001,43.0,5.670000076290001,1171.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
286,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,187100,42.3064469444,-83.73508388890001,43.0,5.670000076290001,1171.0,12.941176414500001,-7.0,,,,,,,,0.78125,,0.0,
287,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,188100,42.3064469444,-83.73508388890001,43.0,5.42999982834,1208.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
288,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,188300,42.3064469444,-83.73508388890001,41.0,5.42999982834,1208.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
289,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,189900,42.3061125,-83.7351088889,41.0,5.42999982834,1208.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
290,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,190500,42.3061125,-83.7351088889,41.0,4.28999996185,1286.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
291,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,190700,42.3061125,-83.7351088889,43.0,4.28999996185,1286.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
292,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,191800,42.3061125,-83.7351088889,44.0,4.28999996185,1286.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
293,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,192600,42.3061125,-83.7351088889,44.0,5.75,1282.0,24.3137264252,-7.0,,,,,,,,0.0,,0.0,
294,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,192800,42.3061125,-83.7351088889,46.0,5.75,1282.0,24.3137264252,-7.0,,,,,,,,0.0,,0.0,
295,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,192900,42.3057555556,-83.7351408333,46.0,5.75,1282.0,24.3137264252,-7.0,,,,,,,,0.0,,0.0,
296,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,193600,42.3057555556,-83.7351408333,46.0,5.75,1282.0,30.1960792542,-7.0,,,,,,,,0.0,,0.0,
297,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,193900,42.3057555556,-83.7351408333,48.0,5.75,1282.0,30.1960792542,-7.0,,,,,,,,0.0,,-2.34375,
298,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,194700,42.3057555556,-83.7351408333,48.0,10.3400001526,1409.0,30.1960792542,-7.0,,,,,,,,0.0,,-2.34375,
299,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,195900,42.3053741667,-83.7351663889,48.0,10.3400001526,1409.0,30.1960792542,-7.0,,,,,,,,0.0,,-2.34375,
300,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,196700,42.3053741667,-83.7351663889,49.0,10.6999998093,1308.0,30.1960792542,-7.0,,,,,,,,0.0,,-2.34375,
301,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,197600,42.3053741667,-83.7351663889,49.0,10.6999998093,1308.0,30.1960792542,-7.0,,,,,,,,-0.78125,,-2.34375,
302,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,198700,42.3053741667,-83.7351663889,49.0,10.760000228900001,1308.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
303,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,198900,42.3049913889,-83.73516694439999,49.0,10.760000228900001,1308.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
304,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,199800,42.3049913889,-83.73516694439999,50.0,10.760000228900001,1308.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
305,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,200800,42.3049913889,-83.73516694439999,50.0,7.280000209810001,1181.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
306,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,201900,42.3046111111,-83.7351819444,50.0,7.280000209810001,1181.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
307,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,202500,42.3046111111,-83.7351819444,51.0,7.280000209810001,1181.0,22.745098114,-7.0,,,,,,,,-0.78125,,-2.34375,
308,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,202700,42.3046111111,-83.7351819444,51.0,7.280000209810001,1181.0,22.745098114,-7.0,,,,,,,,1.5625,,-2.34375,
309,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,202800,42.3046111111,-83.7351819444,51.0,6.170000076290001,1203.0,22.745098114,-7.0,,,,,,,,1.5625,,-2.34375,
310,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,203700,42.3046111111,-83.7351819444,51.0,6.170000076290001,1203.0,21.1764717102,-7.0,,,,,,,,1.5625,,-2.34375,
311,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,204800,42.3046111111,-83.7351819444,51.0,3.5,1189.0,21.1764717102,-7.0,,,,,,,,1.5625,,-2.34375,
312,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,205600,42.3046111111,-83.7351819444,50.0,3.5,1189.0,21.1764717102,-7.0,,,,,,,,1.5625,,-2.34375,
313,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,205900,42.304104444400004,-83.7352005556,50.0,3.5,1189.0,21.1764717102,-7.0,,,,,,,,1.5625,,-2.34375,
314,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,207000,42.304104444400004,-83.7352005556,50.0,8.64999961853,1167.0,21.1764717102,-7.0,,,,,,,,1.5625,,-2.34375,
315,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,208000,42.304104444400004,-83.7352005556,51.0,8.64999961853,1167.0,21.1764717102,-7.0,,,,,,,,-1.5625,,-2.34375,
316,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,208900,42.3037183333,-83.73522388890001,51.0,8.64999961853,1167.0,21.1764717102,-7.0,,,,,,,,-1.5625,,-2.34375,
317,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,209100,42.3037183333,-83.73522388890001,51.0,8.36999988556,1177.0,21.1764717102,-7.0,,,,,,,,-1.5625,,-2.34375,
318,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,211200,42.3037183333,-83.73522388890001,51.0,7.590000152589999,1175.0,21.1764717102,-7.0,,,,,,,,-1.5625,,-2.34375,
319,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,211900,42.3033175,-83.73526055560001,51.0,7.590000152589999,1175.0,21.1764717102,-7.0,,,,,,,,-1.5625,,-2.34375,
320,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,213600,42.3033175,-83.73526055560001,50.0,3.52999997139,1196.0,21.1764717102,-7.0,,,,,,,,-2.34375,,-2.34375,
321,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,214600,42.3033175,-83.73526055560001,50.0,3.52999997139,1196.0,11.764705657999999,-7.0,,,,,,,,-2.34375,,-2.34375,
322,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,214900,42.3029247222,-83.73527444439999,50.0,3.52999997139,1196.0,11.764705657999999,-7.0,,,,,,,,-2.34375,,-2.34375,
323,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,215600,42.3029247222,-83.73527444439999,49.0,3.4800000190699993,1183.0,11.764705657999999,-7.0,,,,,,,,-2.34375,,-2.34375,
324,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,218000,42.3029247222,-83.73527444439999,48.0,3.67000007629,1150.0,11.764705657999999,-7.0,,,,,,,,-2.34375,,-2.34375,
325,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,218600,42.3029247222,-83.73527444439999,48.0,3.67000007629,1150.0,11.764705657999999,-7.0,,,,,,,,1.5625,,-2.34375,
326,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,218900,42.3024,-83.7352991667,48.0,3.67000007629,1150.0,11.764705657999999,-7.0,,,,,,,,1.5625,,-2.34375,
327,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,219100,42.3024,-83.7352991667,49.0,3.67000007629,1150.0,11.764705657999999,-7.0,,,,,,,,1.5625,,-2.34375,
328,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,220100,42.3024,-83.7352991667,49.0,3.67000007629,1139.0,12.1568632126,-7.0,,,,,,,,1.5625,,-2.34375,
329,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,221200,42.3024,-83.7352991667,50.0,3.67000007629,1139.0,12.1568632126,-7.0,,,,,,,,1.5625,,-2.34375,
330,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,221900,42.302005,-83.7353427778,50.0,3.67000007629,1139.0,12.1568632126,-7.0,,,,,,,,1.5625,,-2.34375,
331,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,222200,42.302005,-83.7353427778,49.0,3.50999999046,1183.0,12.1568632126,-7.0,,,,,,,,1.5625,,-2.34375,
332,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,223600,42.302005,-83.7353427778,49.0,3.50999999046,1183.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-2.34375,
333,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,223900,42.302005,-83.7353427778,49.0,3.50999999046,1183.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
334,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,224600,42.302005,-83.7353427778,48.0,3.78999996185,1169.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
335,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,224900,42.3016583333,-83.73540055560001,48.0,3.78999996185,1169.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
336,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,225600,42.3016583333,-83.73540055560001,47.0,3.78999996185,1169.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
337,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,226700,42.3016583333,-83.73540055560001,47.0,3.58999991417,1174.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
338,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,227900,42.3013741667,-83.73547333329999,47.0,3.58999991417,1174.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
339,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,228000,42.3013741667,-83.73547333329999,46.0,3.58999991417,1174.0,12.1568632126,-7.0,,,,,,,,-1.5625,,-3.125,
340,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,228700,42.3013741667,-83.73547333329999,46.0,3.6400001049,1178.0,12.1568632126,-7.0,,,,,,,,0.0,,-3.125,
341,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,229400,42.3013741667,-83.73547333329999,45.0,3.6400001049,1178.0,12.1568632126,-7.0,,,,,,,,0.0,,-3.125,
342,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,230400,42.3013741667,-83.73547333329999,44.0,3.6400001049,1178.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
343,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,230700,42.3013741667,-83.73547333329999,44.0,7.980000019069999,1153.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
344,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,231500,42.3013741667,-83.73547333329999,44.0,7.980000019069999,1153.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
345,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,231900,42.3009575,-83.73558555560001,44.0,7.980000019069999,1153.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
346,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,232500,42.3009575,-83.73558555560001,42.0,7.980000019069999,1153.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
347,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,233200,42.3009575,-83.73558555560001,42.0,5.17999982834,1182.0,24.7058830261,-7.0,,,,,,,,0.0,,-3.125,
348,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,233700,42.3009575,-83.73558555560001,42.0,5.17999982834,1182.0,24.7058830261,-7.0,,,,,,,,-0.78125,,-3.125,
349,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,234700,42.3009575,-83.73558555560001,40.0,5.17999982834,1182.0,24.7058830261,-7.0,,,,,,,,-0.78125,,-3.125,
350,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,234900,42.3006936111,-83.7356786111,40.0,5.17999982834,1182.0,24.7058830261,-7.0,,,,,,,,-0.78125,,-3.125,
351,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,235700,42.3006936111,-83.7356786111,40.0,4.28000020981,1175.0,14.509803772,-7.0,,,,,,,,-0.78125,,-3.125,
352,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,236900,42.3006936111,-83.7356786111,36.0,4.28000020981,1175.0,14.509803772,-7.0,,,,,,,,-0.78125,,-3.125,
353,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,237900,42.300427500000005,-83.7357725,36.0,4.1999998092699995,1178.0,14.509803772,-7.0,,,,,,,,-0.78125,,-3.125,
354,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,239000,42.300427500000005,-83.7357725,35.0,4.1999998092699995,1178.0,14.509803772,-7.0,,,,,,,,-0.78125,,-3.125,
355,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,240400,42.300427500000005,-83.7357725,36.0,7.389999866489999,1336.0,14.509803772,-7.0,,,,,,,,-0.78125,,-3.125,
356,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,240700,42.300427500000005,-83.7357725,36.0,7.389999866489999,1336.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
357,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,240900,42.3001722222,-83.7358741667,36.0,7.389999866489999,1336.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
358,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,241400,42.3001722222,-83.7358741667,37.0,7.389999866489999,1336.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
359,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,242400,42.3001722222,-83.7358741667,38.0,10.5900001526,1196.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
360,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,243500,42.3001722222,-83.7358741667,39.0,10.5900001526,1196.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
361,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,243900,42.2999211111,-83.7360033333,39.0,10.5900001526,1196.0,17.6470584869,-7.0,,,,,,,,-0.78125,,-3.125,
362,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,244500,42.2999211111,-83.7360033333,42.0,2.77999997139,1228.0,17.6470584869,-7.0,,,,,,,,-5.46875,,-3.125,
363,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,245900,42.2999211111,-83.7360033333,43.0,2.77999997139,1228.0,12.5490198135,-7.0,,,,,,,,-5.46875,,-3.125,
364,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,246900,42.2999211111,-83.7360033333,44.0,10.119999885599999,1364.0,12.5490198135,-7.0,,,,,,,,-5.46875,,-3.125,
365,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,247900,42.2995130556,-83.7361766667,44.0,10.119999885599999,1364.0,12.5490198135,-7.0,,,,,,,,-5.46875,,-3.125,
366,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,249000,42.2995130556,-83.7361766667,46.0,18.1200008392,1248.0,12.5490198135,-7.0,,,,,,,,-5.46875,,-3.125,
367,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,249500,42.2995130556,-83.7361766667,46.0,18.1200008392,1248.0,12.5490198135,-7.0,,,,,,,,-3.90625,,-3.125,
368,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,250000,42.2995130556,-83.7361766667,47.0,18.1200008392,1248.0,12.5490198135,-7.0,,,,,,,,-3.90625,,-3.125,
369,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,250800,42.2991833333,-83.73630944439999,47.0,18.1200008392,1248.0,12.5490198135,-7.0,,,,,,,,-3.90625,,-3.125,
370,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,251400,42.2991833333,-83.73630944439999,47.0,12.289999961900001,1345.0,37.6470603943,-7.0,,,,,,,,-3.90625,,-3.125,
371,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,253500,42.2991833333,-83.73630944439999,47.0,15.420000076300001,1503.0,37.6470603943,-7.0,,,,,,,,-3.90625,,-3.125,
372,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,253900,42.298844444400004,-83.7364786111,47.0,15.420000076300001,1503.0,37.6470603943,-7.0,,,,,,,,-3.90625,,-3.125,
373,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,254500,42.298844444400004,-83.7364786111,46.0,15.420000076300001,1503.0,37.6470603943,-7.0,,,,,,,,-3.90625,,-3.125,
374,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,254600,42.298844444400004,-83.7364786111,46.0,15.420000076300001,1503.0,37.6470603943,-7.0,,,,,,,,-2.34375,,-3.125,
375,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,255600,42.298844444400004,-83.7364786111,46.0,15.260000228900001,1496.0,37.6470603943,-7.0,,,,,,,,-2.34375,,-3.125,
376,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,256900,42.2985055556,-83.7366305556,47.0,15.260000228900001,1496.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
377,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,257500,42.2985055556,-83.7366305556,47.0,15.260000228900001,114.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
378,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,257600,42.2985055556,-83.7366305556,47.0,2.77999997139,114.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
379,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,258300,42.2985055556,-83.7366305556,46.0,2.77999997139,114.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
380,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,259300,42.2985055556,-83.7366305556,45.0,2.77999997139,114.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
381,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,259500,42.2985055556,-83.7366305556,45.0,14.279999733,1142.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
382,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,259900,42.2981669444,-83.7367838889,45.0,14.279999733,1142.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
383,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,260400,42.2981669444,-83.7367838889,47.0,14.279999733,1142.0,6.66666698456,-7.0,,,,,,,,-2.34375,,-3.125,
384,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,262000,42.2981669444,-83.7367838889,47.0,10.8199996948,1312.0,30.980392456100002,-7.0,,,,,,,,-2.34375,,-3.125,
385,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,263500,42.2981669444,-83.7367838889,46.0,10.8199996948,1312.0,30.980392456100002,-7.0,,,,,,,,-2.34375,,-3.125,
386,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,263900,42.2977097222,-83.7370013889,46.0,10.8199996948,1312.0,30.980392456100002,-7.0,,,,,,,,-2.34375,,-3.125,
387,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,264000,42.2977097222,-83.7370013889,46.0,10.210000038099999,1120.0,30.980392456100002,-7.0,,,,,,,,-2.34375,,-3.125,
388,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,265100,42.2977097222,-83.7370013889,46.0,10.210000038099999,1120.0,30.980392456100002,-7.0,,,,,,,,-11.71875,,-3.125,
