,TripId,VehId,Aggressivity,Aggressiveness,Fuel Consumed[L],Distance[km],Weight,Displacement,Fuel Economy[mpg],Fuel Rate[gpm]
5171,5171,601,419.3576011768676,143580.46231511823,0.3038315446648407,1.8818333333333328,3500.0,2.5,14.568423157872383,0.06864160857790755
5172,5172,356,375.5208200913729,79484.65305726616,0.0,1.7185833333333334,3500.0,2.4,inf,0.0
5173,5173,591,601.6797016711765,156145.42074071613,0.4829509651571234,5.019916666666667,2500.0,2.0,24.448809774510067,0.040901786599140864
5174,5174,340,440.74857184008994,160928.07478819747,1.1005274549853874,8.5575,3500.0,3.5,18.289855677252984,0.054675117051016194
5175,5175,340,506.3017950416997,179410.4816326531,0.4759848591735992,3.4027777777777786,3500.0,3.5,16.81530317064925,0.05946963845085341
5176,5176,366,751.8907402200273,174837.85003121,0.7495900992023483,4.49463888888889,4500.0,3.5,14.103769954881198,0.07090302828244219
5177,5177,200,252.0598489923377,108073.11462247344,0.0,12.316277777777774,3000.0,2.5,inf,0.0
5178,5178,174,578.0647189106268,74124.92560059126,0.0,4.2469722222222215,3000.0,2.2,inf,0.0
5179,5179,359,361.86351525832526,117067.78320608428,0.655716441725958,3.7583055555555553,4500.0,3.5,13.481563591914473,0.07417537240263043
5180,5180,268,486.4352490332944,122503.62647325474,0.14307646447117126,0.9804444444444445,2500.0,2.0,16.118292855805308,0.06204130976810184
5181,5181,500,609.4406491390679,196784.91951032548,0.27387491279162,1.1958055555555558,4500.0,3.5,10.270050204543109,0.09737050745454343
5182,5182,205,617.6211403559207,104437.96564748824,0.0,7.214416666666668,3000.0,2.2,inf,0.0
5183,5183,604,250.39627852684464,93462.64203384287,0.0,1.3592222222222223,,4.7,inf,0.0
5184,5184,180,357.75895567950613,130426.4351363568,0.0,10.324222222222222,2500.0,1.6,inf,0.0
5185,5185,529,163.86866415909867,112928.27027938615,0.0,0.9882777777777778,4500.0,3.7,inf,0.0
5186,5186,547,505.9721752653888,154184.14317234614,0.5051769340412361,5.665277777777778,2500.0,1.6,26.378005119846023,0.037910372503780806
5187,5187,308,291.3727762709013,120261.18757831545,0.523050298209375,5.719388888888887,3000.0,1.8,25.719968089845533,0.038880297071395224
5188,5188,308,210.31082048217218,74220.59362403811,0.16433486192151567,0.9096666666666668,3000.0,1.8,13.020175220880828,0.07680388190139495
5189,5189,218,319.7859213982883,114549.50657295802,0.0,4.576833333333333,3000.0,2.4,inf,0.0
5190,5190,259,260.22713165290804,85682.14488367693,0.0,1.1748888888888889,3500.0,2.7,inf,0.0
5191,5191,155,319.7791812671632,209976.0151759257,0.0,16.517388888888892,3000.0,2.5,inf,0.0
5192,5192,546,246.6270214008917,111232.9714306011,0.19159418511115184,2.3461388888888894,2500.0,1.5,28.802862180636676,0.03471877182651212
5193,5193,283,311.5332100170174,149369.3143399279,1.6971658443067503,15.898305555555556,2500.0,1.5,22.033871320567986,0.045384670966401114
5194,5194,324,396.9848173435731,143752.68763186978,0.08326745856757467,1.1058888888888891,3000.0,1.8,31.23923838122485,0.03201102369387506
5195,5195,139,311.5575807658545,190397.4767354554,0.5068994400323052,4.883444444444447,3000.0,2.0,22.660458457666817,0.04412973382105892
5196,5196,528,341.5803313106736,155863.84455239415,0.0,9.606666666666667,4500.0,3.3,inf,0.0
5197,5197,276,341.68895212925383,163410.67261163596,0.2992200475963132,3.7255277777777778,2500.0,2.0,29.286088492444247,0.03414590515418261
5198,5198,268,588.9946842922185,137750.7218806264,0.3066020071405704,2.4530833333333337,2500.0,2.0,18.819217447317506,0.05313717229738159
5199,5199,480,462.5615595699691,189711.94258217595,1.086809307186014,7.516055555555559,3500.0,2.4,16.266753468325707,0.06147508179472811
5200,5200,591,363.83021168845625,124627.54573187602,0.8299323496499182,7.530305555555558,2500.0,2.0,21.341952935391635,0.046856068094016226
5201,5201,409,265.1623033101512,100592.98091160107,0.0,2.0824166666666666,3500.0,2.4,inf,0.0
5202,5202,531,312.77838107743736,124712.42613790887,0.46965659564359,4.494111111111111,2500.0,1.5,22.507519339312715,0.04442959639063164
5203,5203,462,200.60484929849682,100093.55502400348,0.4006079391028248,3.3212777777777784,3000.0,1.8,19.500686482577887,0.051280246000232364
5204,5204,154,367.7091132615524,128889.47318800348,0.3455037815015353,2.6516944444444444,3500.0,2.5,18.05239908134843,0.05539429942213003
5205,5205,161,351.37673606217317,135162.3543353743,0.7681464540453269,5.906833333333332,3000.0,1.8,18.08734985737048,0.055287259210752004
5206,5206,155,236.1964853249765,108746.85628288909,0.0,11.000777777777778,3000.0,2.5,inf,0.0
5207,5207,588,328.9041604524358,156201.9622099467,0.0,12.531222222222222,,2.4,inf,0.0
