,TripId,TripId_raw,VehId,Aggressivity,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement,SpeedAverage,SpeedVariance,Air Temperature[F],Precipitation Level[mm],Normalized PKE 1,Normalized PKE 2
4287,6385,2166,462,303.0290903859505,4013.8400047724153,1.3969166666666668,0.0872410631312029,0.0624525894872299,3000.0,1.8,70.09803921568627,50.181114551083596,4.6,0.0,52.94061014394662,7.930791791992004
4288,6387,157,283,333.1887777208026,4781.523537658992,4.3983888888888885,0.4995373253568872,0.1135727963070312,2500.0,1.5,47.39540229885058,151.97693733778274,6.05,0.0,185.59452119494628,27.533253144305217
4289,6389,2076,484,235.19824232201432,5387.733371193299,7.8261111111111115,1.3427469001585657,0.1715726854749356,3500.0,3.5,39.497596153846146,581.6519589322065,23.2,0.0,24.04824079164376,3.282497100757214
4290,6390,2357,140,186.46918843674538,5462.800369685767,0.4808888888888889,0.0637104297566133,0.1324847199190204,3500.0,2.5,29.6871921182266,453.06487259016,1.23,0.0,61.8698270278051,8.426301069085396
4291,6391,2148,462,413.0205179754658,5329.37618452357,3.4443055555555566,0.2818367573644067,0.0818268741894321,3000.0,1.8,56.45918367346939,171.72653061224491,10.04,0.0,96.75959209896178,16.157912467011094
4292,6392,1755,367,385.03607315616216,4069.2932699678063,1.63075,0.1475146468817271,0.0904581615095674,3500.0,2.5,41.397705544933075,569.0982322732832,8.92,0.0,222.56475149426524,26.861263111376836
4293,6394,952,167,237.60475197064403,4562.490863908784,1.5202222222222224,0.25543773031969197,0.1680265730797564,4500.0,3.5,52.4957264957265,108.21765399351608,8.64,0.0,2895.83931133429,136.59619393086274
4294,6395,569,283,290.920899316849,2999.433213678443,1.0291944444444443,0.0700664761903896,0.0680789490932505,2500.0,1.5,31.594771241830074,143.99260405916755,26.55,0.0,17.555626758389813,2.664245925749929
4295,6397,1469,143,425.80838533171874,5802.584391188024,5.855666666666666,1.4495922994572434,0.24755375979801503,5500.0,4.8,28.572938689217764,420.6096051169957,-9.11,0.0,55.901284495569165,9.177822827630758
4296,6398,2859,531,388.84812257813826,6783.33656268165,4.300833333333333,0.5117037173431636,0.1189778067839171,2500.0,1.5,26.549242424242426,658.7428131121097,0.97,0.0,258.58719161259575,44.149032714345616
4297,6399,2142,255,485.1722348908919,1720.9702976614594,23.50825,3.6283187416854332,0.1543423581800191,4500.0,3.5,45.05314009661836,522.4194925191126,6.15,0.0,145.2096504276683,13.089320601930662
4298,6401,1088,268,445.39065833611704,7514.2990577181945,2.022277777777778,0.2638284229654277,0.1304610206691491,2500.0,2.0,39.61246612466125,538.9988659125721,12.84,0.0,29.09556468218096,2.7895747581884835
4299,6403,677,531,386.32435191825937,6445.022771633051,3.330166666666667,0.3443696733012408,0.1034091406740125,2500.0,1.5,61.82704402515724,504.00469218102097,-1.45,0.0,48.73682714369835,5.747001582262696
4300,6404,588,161,326.28149010045144,3832.898671436569,4.068722222222221,0.5125267880814572,0.1259675052974074,3000.0,1.8,30.262162162162166,434.0367758001905,22.2,0.0,108.10389475416366,16.740498137783874
4301,6405,1823,232,217.78897673041027,2786.0959655277006,3.5713055555555564,0.4065652593462352,0.1138421938480672,3500.0,2.4,33.658937198067626,433.05810036821435,17.93,0.0,124.0979129954594,16.328672762560448
4302,6406,1996,584,396.49554755779764,3862.0162352979455,3.4150555555555555,0.3049060359093937,0.0892828918737142,3500.0,2.5,73.66497461928934,1923.8111365133486,23.16,0.0,41.20158412063539,5.662776964447518
4303,6407,823,415,450.7483393007773,5722.178082444892,3.0067222222222223,0.3105206486088536,0.1032754693179979,2500.0,2.0,22.777777777777782,267.958388667552,17.52,0.0,26.20004864578713,3.8895959107820226
4304,6408,1577,202,230.51898956228803,5290.59061306984,1.4843333333333333,0.207511489679579,0.1398011383424067,2500.0,1.8,29.56379310344828,420.9026591626466,4.05,0.0,39.37691943756037,4.95179176389648
4305,6409,765,463,379.22882262363953,4834.906534204733,6.4476944444444415,0.9995386814320201,0.1550226503511277,3500.0,3.0,69.27171903881701,1154.9686246320255,9.61,0.0,25.34782997321152,3.524100908657938
4306,6410,1897,337,306.01867007473146,5488.603248469515,1.2296388888888887,0.1209128778804087,0.0983320216796872,3000.0,2.5,42.016393442622956,555.6113283351867,18.49,0.0,34.2776034485672,5.9490055571893485
4307,6412,1630,140,324.94599469797504,7013.0395683453235,1.2355555555555555,0.3247055872834676,0.2628012846718712,3500.0,2.5,57.97019867549668,1103.756584013553,5.19,0.0,78.1694903807669,9.479024581056452
4308,6413,54,608,365.3627580038488,3667.864295870472,1.816861111111112,0.1603339326741712,0.0882477651668806,2500.0,2.0,43.58333333333334,599.2406216505893,-0.19,0.0,96.59801933743319,16.770489468304373
4309,6416,1008,147,299.17725309156896,4193.1475137605075,10.103388888888887,1.354152759248837,0.1340295592044422,3500.0,2.4,60.95023696682465,556.0806531503641,4.3,0.0,103.9801144020844,13.656374472163158
4310,6417,1019,230,355.1503598221615,3663.5640770433893,7.619083333333334,0.9545118366907096,0.125279091319915,3500.0,3.6,20.476543209876546,325.7253147536976,6.92,0.0,271.43893321430556,35.02437847926523
4311,6418,695,504,747.2468214630636,7771.882644828844,1.6010277777777775,0.2429076116341678,0.1517197983730944,3000.0,2.3,35.63976377952756,316.5425577350169,0.06,0.0,140.398540297236,24.51403084554914
4312,6420,1338,531,295.6284667328152,5430.352397745051,7.829694444444442,0.8166442108884492,0.1043009042923633,2500.0,1.5,43.41454545454545,444.06840079628404,12.98,0.3,2518.727915194346,124.68950075219536
4313,6421,806,530,480.73616402895516,5492.7081193696995,17.0395,2.0398437798996247,0.119712654708156,3500.0,2.5,18.498710010319922,575.5785789806583,4.02,0.0,94.05756577364996,18.294494822781807
4314,6422,8713,488,449.51295900771913,2909.4191976383668,17.784305555555555,1.953189905351142,0.1098266052193977,3500.0,2.5,40.84297520661157,833.6168044077135,8.46,0.0,73.55354309587442,13.052667120131193
4315,6423,2152,531,343.6011244094741,8209.85395389068,0.8349722222222222,0.1314177424427743,0.157391753815492,2500.0,1.5,18.566666666666666,359.55854341736693,-0.09,0.0,60.99424528614525,9.238542038455225
4316,6424,652,141,391.4887300430306,4352.6516464471415,4.808333333333334,0.6473119508863034,0.1346229360595431,3500.0,2.5,39.55752212389381,651.6060366624524,8.9,0.0,13.875491086065379,2.375523056876865
4317,6425,1642,132,352.62969293486987,4102.137449506434,4.153444444444443,0.5563034438079284,0.1339378559768694,3500.0,3.5,50.31768953068592,341.07262072934645,11.11,0.0,35.91918728439171,5.522269609709202
4318,6426,1638,584,392.1835361684845,4121.176191605407,4.2170000000000005,0.437786935684086,0.103814781997649,3500.0,2.5,24.11951219512196,220.15927604508323,8.92,0.0,46.70287232540075,7.230460486396956
4319,6427,1100,307,527.6664976298835,5367.682487206991,1.5796388888888893,0.1875278831315476,0.1187156662517051,3000.0,2.0,48.43957968476357,621.7380096475865,-11.14,0.0,24.22652312155691,3.9538088670316367
4320,6428,978,12,375.5290010826952,3935.9762652104737,10.336444444444446,0.8441463111462932,0.0816669905868839,2500.0,1.8,43.259574468085106,542.1441731141199,9.26,0.0,45.51450422287566,6.978890647507601
4321,6429,1741,459,286.2472371040572,3883.1879117804174,6.551833333333334,0.8683016257097781,0.1325280393339947,4000.0,3.6,48.79693486590038,469.01629826112577,14.94,0.0,42.465611026689885,6.2633644582138475
4322,6430,1208,400,245.633506940933,3741.2959163808973,1.8549722222222216,0.2223908235514693,0.1198890316993799,3500.0,2.5,25.312769010043038,508.92789706294633,-7.53,0.0,56.79605663548463,8.555816223935185
4323,6431,1693,459,369.8540018236592,4821.685920164703,4.12863888888889,0.6901539857091679,0.1671625938433438,4000.0,3.6,24.86361323155216,443.5261956955478,4.03,0.0,74.04382615893695,11.195249164749448
4324,6432,687,502,228.87869754488963,3359.864457831325,4.426666666666667,0.5105251057343252,0.1153294666568505,2500.0,2.0,44.42767295597485,438.37290024679567,1.77,0.0,140.0255189674633,18.70569909870693
4325,6433,848,531,151.8015297050631,5425.652371965901,1.2805833333333334,0.212543501756225,0.16597397156729998,2500.0,1.5,32.2020725388601,672.7269477093876,3.39,0.0,30.151732399950006,4.862281221122615
4326,6434,1487,232,243.7884355659967,5856.2303504842175,4.1791388888888905,0.8218485196801881,0.1966549907841645,3500.0,2.4,89.44765342960291,557.4231138326555,-7.56,0.0,96.92607780873155,14.20162312215847
4327,6435,2463,140,285.17529945865886,6570.969890526532,3.2529444444444438,0.4748460654929828,0.1459742315316669,3500.0,2.5,28.07142857142857,75.94079794079795,-1.65,0.0,86.31322674623125,11.790208808119218
4328,6436,1368,250,546.1655130933057,5682.210270525504,7.235916666666667,1.5294177282697583,0.2113647515200458,5500.0,5.3,21.37981407702524,334.76328660992795,-8.74,0.0,146.69049822125416,19.055383347368803
4329,6438,1809,462,512.258913847941,5781.478265311335,1.0876111111111109,0.1035292893221823,0.0951896208713941,3000.0,1.8,48.18987341772152,415.6313692732763,19.12,0.0,153.3226399288261,26.0470894087581
4330,6439,5197,466,225.86663824931227,6731.028531362926,1.5450833333333334,0.3052555568483552,0.1975657560099381,3000.0,2.0,53.27108433734939,227.1927345746623,8.94,0.0,19.297516452846182,2.5241022079183937
4331,6444,847,459,340.836725795573,5963.269172525342,8.621277777777777,1.7506712364823898,0.2030640099539448,4000.0,3.6,35.17184942716857,662.2048455904055,9.91,0.0,61.137703873428194,9.505508729437599
4332,6448,1839,248,404.3087737546658,6173.499016973687,9.480361111111113,1.5531036297019007,0.1638232564666384,4000.0,2.4,84.26190476190476,549.2244083262049,26.67,0.0,130.2724381136772,20.264601484349786
4333,6450,1373,400,440.5860245065815,6098.395905234539,7.1310555555555535,1.2201971186154568,0.1711103088609152,3500.0,2.5,72.74131736526947,1342.6620198452015,-7.53,0.0,37.35294117647059,4.663288536388339
4334,6452,1426,195,240.18739690020587,4095.3414204371697,7.629888888888887,0.7479717937189774,0.0980318068338085,3000.0,2.0,30.015887025595767,505.4379099236213,12.46,0.4,301.2236396771674,22.733859598276783
4335,6453,1463,484,632.8703910497671,3873.1132075471696,9.186666666666667,1.3777577136491834,0.1499736263043378,3500.0,3.5,37.767479674796746,410.9018723021106,-10.2,0.0,87.59694284771477,10.504855815393261
4336,6454,2790,575,255.26914414231243,5270.844686648501,4.5875,0.6340343158089465,0.1382091151627131,4000.0,2.4,49.28434065934066,1022.990566002086,0.97,0.0,51.06229146811643,6.973264473619424
4337,6455,2794,366,449.1018059550196,6282.47339891588,11.068888888888884,1.7869104685909585,0.1614353966805724,4500.0,3.5,28.10677242220866,343.48248768383,1.77,0.0,136.1133635143851,15.544980234233396
4338,6456,1801,575,231.1086761920721,3605.136788958099,8.098444444444445,0.8415535122072014,0.103915451662388,4000.0,2.4,27.486486486486488,433.75243645132116,22.89,0.0,389.7647507344531,40.9012392746031
4339,6458,1510,483,352.3555722519149,4674.030492008272,5.198083333333333,0.7509097216534049,0.1444589617942648,4000.0,2.4,17.622549019607845,194.66963682024533,-8.84,0.0,25.926096229688124,3.670388418769268
4340,6459,1001,276,326.06993034781743,2427.727171739613,3.750833333333333,0.3026667961495098,0.0806932138145771,2500.0,2.0,22.99002493765586,479.05990024937654,10.07,0.0,34.23059830186633,4.60411556106974
4341,6460,846,546,310.6026004307856,5128.202888740897,5.088722222222223,0.4260103462281927,0.0837165653035303,2500.0,1.5,43.1875,424.3915149393091,7.73,0.0,27.18122414551345,3.693298863145402
4342,6461,1364,530,597.6299008011985,5024.8100211665915,8.005277777777778,1.0428679580535074,0.1302725510598087,3500.0,2.5,33.186799501867995,357.73314223780517,-8.27,0.0,99.28277657271624,13.93717210563367
4343,6463,908,490,360.9523958568902,5010.340060823886,2.511805555555556,0.4298579013532907,0.1711350229330214,3500.0,3.6,36.13053892215569,602.2143540257613,10.07,0.0,159.9665043193419,23.27870771811319
4344,6466,850,337,368.00749046550703,5199.851480553235,5.3865000000000025,0.7863707574296027,0.14598918730708302,3000.0,2.5,34.83687943262412,442.39749924372285,4.26,0.0,32.20024231536228,4.31004970542414
4345,6467,1349,299,147.36368849830714,1350.0,0.4,0.0453551838823366,0.1133879597058416,3500.0,2.5,23.149606299212603,398.0091500420155,-7.48,0.25,53.46467321701177,9.116533976613018
4346,6469,851,232,557.7171208122796,3625.982263591487,15.345083333333333,1.6559849132905744,0.1079163193394566,3500.0,2.4,43.874759152215795,701.8008867662045,4.3,0.0,95.00276260052799,18.153394127489424
4347,6470,784,562,305.7756718204237,4338.445764087666,3.9011666666666662,0.4994058765626902,0.1280144939281472,3000.0,2.4,24.93063583815029,349.82705872497274,12.05,0.0,169.9382166528154,10.519984840412382
4348,6471,1167,161,431.3496429652303,7585.919459307238,1.4795833333333333,0.1658836805118893,0.1121151318582186,3000.0,1.8,43.759493670886066,850.8207691687497,12.57,0.3,46.009552881341406,5.047461497531125
4349,6473,1276,462,422.8634904918397,5923.013938254834,5.970777777777778,0.4707600786066989,0.0788440126441798,3000.0,1.8,48.36427320490368,380.0530371462808,12.98,0.3,307.4469546455099,37.814331320035976
4350,6474,2250,250,381.04757142520884,5669.437045641159,8.322166666666666,1.9509102215830283,0.2344233538841681,5500.0,5.3,51.028142589118204,281.45973282173543,1.4,0.0,22.718816334814424,2.444583556369218
4351,6476,728,319,287.4802623384386,4434.962147281486,3.3903333333333334,0.3146159491746971,0.0927979399787721,2500.0,1.5,52.17123287671233,362.50151157298063,8.4,0.0,55.364222217094984,8.261715330845568
4352,6477,1147,557,545.8461320308544,6329.5043546193665,1.9200555555555558,0.3882943576556835,0.2022307930268888,4500.0,3.5,33.57161803713528,440.56392115005934,-8.81,0.0,70.2069012823475,11.289551965000603
4353,6478,1372,557,189.8784613219075,3955.5948736818214,3.548138888888889,0.5993853222146062,0.1689294982481099,4500.0,3.5,48.235023041474655,480.0139528929852,13.47,0.0,341.4503202055451,45.026415851280674
4354,6479,1564,480,301.08420785190776,5400.911802780435,7.8964444444444455,1.0494183820147938,0.13289758313352198,3500.0,2.4,56.71544715447155,106.8445954951353,3.01,0.0,431.98213367837076,39.27110306167007
4355,6481,1057,490,220.2423545393964,4822.197680839316,1.811,0.3390064312207904,0.1871929493212537,3500.0,3.6,34.56982487651549,512.1904277770449,9.23,0.0,76.13332283960332,10.799052885050116
4356,6483,1969,271,333.3322232765273,3807.145931984503,6.1946666666666665,0.6787161444125498,0.1095645949869591,3000.0,2.0,45.38430311231394,546.4456069323887,18.69,0.0,125.06894357233772,14.822985904869656
4357,6484,1030,490,340.10649714706574,5620.351660282897,1.8420555555555558,0.3267918441011734,0.17740607394580699,3500.0,3.6,34.20960698689957,753.0055635479396,3.02,0.0,56.45518878315315,6.387758412117726
4358,6486,1214,153,459.77573697969586,4802.373322651712,2.219111111111112,0.3651789621912513,0.1645609182716433,3000.0,2.5,27.38129496402877,194.90487609912068,12.23,0.0,40.663624369769884,5.318870698155555
4359,6487,4026,157,333.79830690848115,9874.147217235188,0.6188888888888889,0.0855382168501846,0.1382125586448226,3500.0,3.5,43.276666666666664,681.6522965440355,-3.6,0.0,46.10902064709269,6.056924605712768
4360,6492,937,483,480.96131711190316,5822.002327150412,5.681722222222222,1.1436440269143264,0.20128474821266898,4000.0,2.4,38.44201312910285,417.74717839456423,4.02,0.0,14.143467919270535,1.7234235833149392
4361,6493,1211,208,432.5504579151484,5920.040094681416,9.200444444444443,1.3361135491534135,0.1452227180133897,3500.0,2.5,44.63421418636996,575.5582149457038,-7.45,0.0,21.27366118401873,1.8796321711572928
4362,6495,1663,202,373.23689142036164,4971.422125291418,1.4774444444444446,0.1727068074395167,0.1168956356287621,2500.0,1.8,27.792031098153554,307.16293254377905,4.58,0.0,159.26036946016035,24.790529208421187
4363,6499,1230,466,433.4234711733845,4765.469181785414,8.323,0.8830522743377494,0.1060978342349813,3000.0,2.0,42.44736842105263,427.9272445820434,-8.54,0.0,178.81838789918757,26.543354453785657
4364,6501,2925,324,380.30876033620376,7491.092491661922,3.07325,0.30480253648673306,0.0991792195515278,3000.0,1.8,34.78659476117103,450.53807767836884,-6.73,0.0,52.36713582872281,7.849463614583719
4365,6502,2074,531,327.3080988720468,6068.763244892769,3.2769444444444447,0.3494193184727777,0.1066296131645333,2500.0,1.5,80.13357972544878,1635.080403766223,18.23,0.0,62.93839065337088,6.690301368665408
4366,6506,1717,459,422.91004283466367,5677.7985186969345,2.306527777777778,0.3333488294181277,0.1445240905528101,4000.0,3.6,43.39292364990689,368.9255468467717,6.34,0.0,256.83628595241197,42.806047658735324
4367,6510,1083,147,547.2149411441716,3501.546070632611,14.669805555555556,1.4611677274741042,0.0996037556149304,3500.0,2.4,35.91101694915254,754.1324738550305,-8.01,0.0,16.119105743741628,1.8828868884840344
4368,6511,1012,135,301.29894837319887,5412.359846202161,6.545388888888889,0.7867579736834813,0.1202003405816025,3500.0,2.5,45.34772182254196,387.1408181147391,9.14,0.0,200.29814824793002,28.166927097365157
4369,6512,4455,157,541.5565667445451,8579.342699573277,2.2262777777777782,0.4706968630261424,0.2114277327494962,3500.0,3.5,49.42567567567568,373.15770362198936,26.02,0.0,32.3900254576137,4.4721253423710285
4370,6515,628,145,390.973147923562,4803.734387484756,3.963166666666667,0.5142159978299399,0.1297487693754842,3500.0,2.4,16.028061224489793,157.7872064534626,11.76,0.0,48.91917293233082,1.7430178822583884
4371,6516,2455,324,257.5618835069944,4235.038290630614,5.2885,0.3974817049631495,0.0751596303229931,3000.0,1.8,5.29126213592233,118.67904054825813,4.83,0.0,24.34763142568631,4.065910945350367
4372,6518,1900,531,381.0370832494282,6356.475107280042,10.370055555555558,1.2149644520866096,0.1171608431196606,2500.0,1.5,41.564915758176404,698.2837281923008,18.69,0.0,25.37594901980739,3.9794101871970677
4373,6520,1398,133,440.6501165956514,5578.731507250623,6.827000000000001,0.8444700367292226,0.12369562571103301,3500.0,2.4,44.56734693877551,581.6317162930746,13.81,0.0,70.50566447745686,9.677248065533295
4374,6521,2705,132,257.6890952751503,6175.083150569824,11.867694444444444,1.9842919991551664,0.1672011365344902,3500.0,3.5,44.765625,984.6411158376964,4.83,0.0,60.670221714143295,8.652632291446611
4375,6522,844,340,604.0262938531276,5355.88445094459,12.383388888888884,2.003525841539449,0.1617914013293349,3500.0,3.5,40.24045801526717,364.0414957745246,6.73,0.0,105.04499637389259,12.443346677899122
4376,6523,1155,507,405.0689176279023,3960.2466182018957,2.71675,0.2806761265144028,0.1033131964716675,4000.0,2.4,24.467713787085515,252.22142081304386,-9.22,0.0,327.7149130214491,27.845057969142736
4377,6524,1230,260,448.62443968438436,5925.577405697834,6.5414722222222235,1.0159978579848088,0.1553163910921051,3500.0,2.5,42.44736842105263,427.9272445820434,-8.54,0.0,57.63563644654217,5.636542958270653
4378,6525,954,307,440.24649392933,2729.089806993224,16.45163888888889,1.6822652256634059,0.1022551757320405,3000.0,2.0,32.7455919395466,515.8517797623591,3.59,0.0,47.268555371312694,6.269303133458315
4379,6526,623,507,306.97566921623866,5785.990720832861,2.4547222222222222,0.3218886736448889,0.1311303864571234,4000.0,2.4,35.956962025316464,289.53367602647313,6.51,0.0,178.98159678981597,25.67996823506055
4380,6530,820,340,549.4211537245653,7789.73294637398,6.451055555555557,1.101185820592124,0.170698548649732,3500.0,3.5,41.394136807817596,832.5752347349236,1.21,0.0,43.94229145540839,7.928878896675713
4381,6531,973,145,579.4329777660863,5599.573428738519,1.6149444444444443,0.2013451975972009,0.1246762378048648,3500.0,2.4,36.94715447154472,468.10718129584546,12.05,0.0,206.45829410657126,41.5513547887439
4382,6533,1440,414,406.20759000567705,7447.54834928697,2.7016944444444446,0.3553211907393639,0.1315179040583286,3500.0,2.4,48.81488430268918,661.6403039759675,-10.88,0.0,56.67901766479966,9.044524095446754
4383,6534,965,154,375.1379679835977,5766.766713203711,5.7103055555555535,0.755687299570504,0.1323374541376855,3500.0,2.5,34.703146374829004,486.73230515525734,8.11,0.0,62.6962632641864,9.625012697273819
4384,6535,886,312,320.70879058916177,4110.3363538626945,7.2344444444444465,0.780665097779625,0.1079094744281466,2500.0,1.8,41.82954545454545,769.685064935065,7.42,0.0,111.33362461127246,16.129606392445833
4385,6537,1787,285,415.0818791401706,5728.232179625454,7.082638888888887,0.9531000564402076,0.1345684950753896,3000.0,2.4,39.903743315508024,418.8335752482812,18.69,0.0,23.949365031796315,2.9958605855429186
4386,6538,608,161,433.5300962980658,3892.6557840048054,10.543444444444443,1.4448699095247304,0.13703964744520097,3000.0,1.8,29.05332167832168,621.399604004919,23.47,3.18,91.48589478666948,12.132538018303837
4387,6539,783,483,389.4669863847509,7018.360645129979,6.868555555555553,1.1605476253833606,0.1689653109735226,4000.0,2.4,37.53880266075389,586.0297432398746,9.26,0.0,25.523730833659293,4.4643981493503
4388,6540,997,463,206.99782288880004,3492.2646055254554,2.271305555555556,0.2460006148462102,0.1083080232179677,3500.0,3.0,20.775322283609572,220.44020169483463,3.53,0.0,58.814219823753206,8.832904808695536
4389,6543,2589,276,359.7398471869024,2061.669407099333,2.8719444444444444,0.22818800275445103,0.0794541841489528,2500.0,2.0,42.903999999999996,246.45845161290325,-1.83,0.0,47.473550988018665,7.037691563893534
4390,6544,737,484,307.8204417458068,4316.5289836418515,5.934861111111113,1.0634214260737525,0.1791821925003163,3500.0,3.5,33.96279264214047,701.1090290862195,1.1,0.0,57.90292720694534,7.3499071686834645
4391,6545,1360,202,812.1975663237141,3380.2178060201263,12.493277777777774,1.285101209898373,0.1028634144503075,2500.0,1.8,44.27272727272727,315.13273969766004,-8.08,0.0,13.073830595354302,1.8978141186804633
4392,6547,1531,209,211.1259039232809,3829.8508858037676,5.34825,1.0653942706829107,0.1992042762927893,3500.0,2.5,26.131744919411357,279.8690266165152,3.69,0.0,40.18843612427334,5.532011450304832
4393,6548,841,267,368.41788783852485,3619.93423146282,6.5465277777777775,0.8840045500040937,0.1350341096855728,3500.0,2.5,39.98762886597938,824.2229871347022,15.07,0.0,91.30153248435138,13.136911148827538
4394,6549,1943,185,442.8054394680625,5129.45981993998,1.332888888888889,0.14891759898928697,0.1117254410556504,2500.0,1.5,40.97397769516729,152.8836486711424,17.73,0.0,56.58284895018195,10.489248760999786
4395,6550,10296,267,367.8632845741767,5473.928716873557,7.3665555555555535,0.7783016097367168,0.10565339579225098,3500.0,2.5,50.10628019323672,436.4080411407199,25.93,0.0,34.78868368221758,6.51045366052929
4396,6551,615,148,363.0018160789575,5860.354444198067,6.514111111111113,0.8329457344003488,0.1278679040306196,3000.0,2.2,37.940059347181005,434.9661199489699,9.14,0.0,100.8586944048147,13.804059719864263
4397,6552,1828,340,287.53445791373275,4834.123222748814,1.1253333333333333,0.150781100252963,0.1339879445375856,3500.0,3.5,46.03763440860215,153.45263004940426,20.93,0.0,95.08124800389162,11.608757023730954
4398,6557,1920,584,592.6105287892389,3358.0432112726057,9.702972222222222,0.8961257107638525,0.0923557947235488,3500.0,2.5,41.06460118655241,711.69767089955,22.14,0.0,27.96462519865424,4.5364836433372435
4399,6558,1246,547,290.02497498001566,3663.640707118968,0.9302222222222222,0.0603165877225384,0.064841052257865,2500.0,1.6,34.573529411764696,820.0389978213507,-9.03,0.0,28.394768133174793,2.8024331566491285
4400,6559,1222,484,383.9053417341169,2878.887022820913,4.779972222222223,0.7189382347211475,0.1504063624844479,3500.0,3.5,45.14473684210525,378.76263713373146,13.01,0.0,21.393741233855923,2.35552850372766
4401,6561,1087,307,485.9570487483332,6370.143593936178,3.1938055555555565,0.3634259447323425,0.11379088000525599,3000.0,2.0,39.26296296296297,425.81580826809517,-7.71,0.0,163.89347564006604,29.876414830220373
4402,6562,1729,268,401.2075781433057,6816.881723113783,2.225944444444445,0.281231761113507,0.1263426685312882,2500.0,2.0,52.77987421383648,588.020858211926,5.38,0.0,66.23822557013378,9.188325286126219
4403,6563,1063,276,450.3608015556336,2066.422747456762,2.5585277777777784,0.1893588443322744,0.0740108612370599,2500.0,2.0,22.10738255033557,172.85325594050425,1.21,0.0,54.79569845058234,9.023243756832422
4404,6564,10740,367,460.11471354002816,5409.212387989311,3.1805000000000003,0.4373406766565665,0.1375068940910443,3500.0,2.5,41.03880266075389,1669.999602560348,8.32,0.0,48.504728425013624,6.698006226699235
4405,6565,2580,575,378.97942982410734,4223.305838623896,13.130472222222226,1.5681549750942936,0.1194286807476979,4000.0,2.4,35.99862258953168,118.65241189322695,-9.77,0.0,123.31714757721683,17.52569280813159
4406,6566,582,601,365.8645112129707,7249.6986961761795,1.0141111111111112,0.1460861775164654,0.1440534236494126,3500.0,2.5,27.30715532286213,382.2446515090495,22.17,0.0,125.9574127701697,20.816491186106475
4407,6567,1989,340,444.22716072587207,4482.196360144741,6.248722222222222,0.8746605360889534,0.1399743027427933,3500.0,3.5,95.19222462203024,735.7594900791687,18.36,0.0,381.88401194181546,34.98174155192203
4408,6570,796,530,503.03759658364083,6843.907130100288,2.0219444444444448,0.2858362258991359,0.1413670027801743,3500.0,2.5,21.33877551020408,448.5609902977585,17.95,0.0,21.004012877259505,2.3880190519999815
4409,6571,1794,415,227.73268085232627,3945.322060295917,1.9975555555555555,0.2259721381247324,0.1131243321349756,2500.0,2.0,51.95833333333334,696.6975524475523,27.02,0.0,54.50657513941012,8.200729852362612
4410,6572,2141,340,502.78847865565996,4841.030597758781,3.678555555555555,0.5135970247521473,0.1396192111266296,3500.0,3.5,28.219123505976096,442.01175755601713,7.06,0.0,283.9785641688996,27.802097191360797
4411,6573,1070,484,432.6426654444349,1997.05828672042,18.111138888888892,2.9268188181705552,0.1616032451700841,3500.0,3.5,32.406451612903226,916.7103477167993,3.37,0.0,32.782162109355696,3.6528030171531896
4412,6574,1849,531,352.4856400011108,6751.775274070951,5.668138888888889,0.6053135849357978,0.1067922993422724,2500.0,1.5,43.54185022026432,572.5325328447234,25.21,0.0,96.39820971047422,11.1376417593775
4413,6576,3033,531,336.5351715372588,4976.058948150572,6.2804722222222225,0.6264542900626604,0.0997463674540386,2500.0,1.5,80.08815028901735,1164.0776017834587,15.05,0.0,34.081123855470565,4.463722416468711
4414,6579,1720,459,358.386991301171,5270.407352282416,5.766916666666668,0.9634743260181468,0.1670692298342234,4000.0,3.6,11.590769230769231,166.82892687559354,5.87,0.0,1318.3717030035066,74.42420904052054
4415,6580,2342,465,354.25565459740056,4577.7069785711155,7.637666666666666,1.0728916845837189,0.1404737508729174,4000.0,3.5,30.330625507717304,585.0475084702107,1.52,0.0,129.73698254173974,26.537110065355854
4416,6581,107,283,543.1330235200692,5535.016483630407,4.0191388888888895,0.4085454169460521,0.1016499872834692,2500.0,1.5,60.66755319148936,1247.7305523041778,0.0,0.0,51.75732068934532,7.272470242845966
4417,6582,1678,465,422.7461530259247,3496.2432876287435,30.09058333333333,4.0696032792180565,0.1352450776422764,4000.0,3.5,29.95454545454545,204.20324922226064,6.43,0.0,40.179756718751534,5.955497537364358
4418,6583,1372,459,249.4344243621265,4923.425707723056,11.174333333333333,1.9270648164719983,0.1724545669962711,4000.0,3.6,48.235023041474655,480.0139528929852,13.47,0.0,34.293533898557385,4.905880543821403
4419,6584,2262,157,437.23320305510657,8335.158225517394,1.1314722222222222,0.2222831894209501,0.1964548356161885,3500.0,3.5,40.53116531165312,461.72019429827935,-1.33,0.0,58.52895913232528,8.796259753991082
4420,6585,2013,370,320.82033002038406,5747.909742872136,0.7940277777777778,0.1250046757702687,0.1574311116924847,4500.0,3.5,37.675324675324674,680.5332580463014,18.36,0.0,28.148587344771776,3.518573418096472
4421,6587,622,162,368.5204339680613,4000.2218795415974,2.5038611111111098,0.2883519731073054,0.1151629265008819,3500.0,2.5,56.332082551594745,259.7936492262551,-2.26,0.0,62.983557583711445,9.158682870114639
