,TripId,TripId_raw,VehId,Aggressivity,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm]
3406,5093,1925,433,408.796443040446,6427.902535759535,9.076833333333333,1.7267830018559902,0.19024068619995854
3407,5094,265,461,273.31849629448163,7163.898464431211,0.3545555555555556,0.05051585882984137,0.1424765683072931
3408,5095,965,156,880.741548497306,7895.065612593955,2.427972222222223,0.5142755460257591,0.21181277994814285
3409,5096,832,463,338.7010387998028,4501.414170715788,2.298166666666667,0.3071679993023081,0.13365784290476818
3410,5098,478,161,355.1215924400437,5574.654913601427,2.4611388888888888,0.2754802725691057,0.11193203025347123
3411,5099,880,547,459.6275423940122,5444.404719342152,1.5538888888888889,0.1624941986844486,0.10457259836682427
3412,5100,624,283,315.3867505556342,5390.041366001868,5.41238888888889,0.5442978997656264,0.10056518682222138
3413,5101,794,490,313.49315074729464,4650.207386924748,1.9689444444444446,0.3078809431412224,0.1563685273141842
3414,5104,744,584,367.60912797182016,4400.7126216253255,2.8377222222222223,0.38509171995597713,0.13570451573459913
3415,5106,1324,480,426.3618145701834,6968.29572199917,9.028749999999999,1.3072687281077673,0.144789558699462
3416,5107,2073,366,480.0668582634606,6760.641933455449,5.080138888888889,0.8936591869819783,0.17591235328950552
3417,5108,1870,289,375.64701198468225,9273.153821912532,7.13975,1.1570230289091117,0.16205371741435087
3418,5109,684,12,424.94185913392346,6096.233382221865,11.78038888888889,1.2070206310686882,0.10246016854393783
3419,5110,1101,156,377.17169346861556,4848.084895174314,3.9735277777777775,0.7380413760354887,0.18573957886063738
3420,5112,1963,202,362.91644906838684,28035.174111853677,0.07897222222222222,0.013607013737152597,0.1723012643466386
3421,5119,1093,139,163.92557198760915,3330.3395006287046,1.5463888888888888,0.18091964766926627,0.11699492215005544
3422,5121,532,591,341.96910697116624,5098.26378312519,1.367916666666667,0.12591075744701213,0.09204563444192174
3423,5122,939,12,297.0283243981128,5631.601241195882,8.459583333333335,0.9607119453888573,0.11356492483540645
3424,5123,2322,359,269.03910234875315,3301.2303099685537,1.9168611111111111,0.319422257632937,0.16663818561574525
3425,5124,1971,462,549.4315693550553,5260.420550898981,5.140083333333333,0.4193744962115047,0.08158904613313754
3426,5125,1648,562,160.84514638211724,5896.917680423912,3.7219444444444445,0.942135405301904,0.253129894700116
3427,5126,893,148,425.67149632975196,7603.583916083916,1.016888888888889,0.14867248375679815,0.146203272925173
3428,5127,999,179,495.8940575452621,5911.562118352393,6.254861111111111,0.9332381688013838,0.14920206096080743
3429,5129,599,531,499.16882135952653,5376.514227905891,4.283444444444444,0.44322133278684805,0.10347311341033003
3430,5131,359,503,323.5521104825443,4568.412959144445,1.589611111111111,0.15547446493739125,0.0978066043012981
3431,5132,2489,531,356.1084875207478,6079.019104910227,2.4150277777777776,0.2235509809972265,0.09256662927617758
3432,5133,2120,465,320.0250719224014,5509.520872682419,5.765111111111111,0.8519400288238578,0.14777512738339282
3433,5134,1122,433,525.9244599306566,5681.997910307103,5.423444444444445,0.7737755926445515,0.1426723552846892
3434,5135,454,283,354.2015121162897,4942.526823588122,5.0095833333333335,0.4717527859227434,0.09417006456080713
3435,5136,2453,531,300.5485318869494,8127.180304993521,1.6721666666666666,0.2731806937875277,0.1633692975904681
3436,5140,586,507,325.4852345719113,3806.2981952138116,6.0625833333333325,0.8525104132715182,0.14061834145590055
3437,5144,674,319,303.2757440672464,3205.3880000674344,3.2953888888888887,0.3635827568199586,0.11033075885090708
3438,5146,1262,145,427.90062781649345,4565.223342610759,5.47925,0.6023273117771918,0.10992878802339585
3439,5147,1228,208,355.005277671402,4671.312700465163,8.270694444444445,1.1464750379273223,0.13861895704506744
3440,5148,1156,416,350.9271646191143,6802.471379247683,0.9171666666666667,0.13259516970624885,0.14457041945075289
3441,5149,1336,340,717.8696302376484,6670.00147123731,1.1328333333333334,0.1637954343111771,0.14458917255657827
3442,5152,2877,575,311.71934308033946,4633.151829808788,1.3161666666666667,0.1655086212624184,0.1257505036817159
3443,5153,1383,502,237.87630471025906,3739.9826776678674,3.6561666666666666,0.3657971468250572,0.10004936321969017
3444,5154,1476,575,253.2602260595919,5702.193425667241,4.20575,0.6028587519065309,0.1433415566561329
3445,5155,911,145,272.02136488283213,2414.7610786942123,0.5284166666666666,0.051682721086670914,0.09780675808863759
3446,5156,1091,500,581.9474510060392,3917.090243945336,9.476166666666668,2.369536016861439,0.25005216773956823
3447,5157,361,563,234.21963555242394,3981.081920806435,9.655666666666665,1.1424982977404237,0.11832412376916047
3448,5158,1352,340,436.0715412096876,4485.700260934715,4.300777777777778,0.711070682990899,0.16533536949177385
3449,5161,2785,575,557.0172764241375,4859.544630585047,5.577888888888889,0.7675802388116584,0.13761124577807066
3450,5162,1227,208,284.8045958051045,5753.901389464952,8.572444444444445,1.1948470232917896,0.13938230000033838
3451,5163,1625,584,406.722454936462,5467.349498327759,7.973333333333334,0.9842840621338191,0.12344699775925824
3452,5164,2002,157,631.316389228166,7807.340631036703,2.156944444444444,0.44561783504664976,0.20659680697590976
3453,5166,804,297,336.3701140670778,7995.451961341671,0.8795,0.2035712163720284,0.2314624404457401
3454,5167,5739,466,355.400440541732,7771.5752325954445,0.77925,0.13774816769196746,0.17677018632270447
3455,5168,152,592,424.3152396087435,4974.191785436241,16.163027777777778,1.8263179875879547,0.11299355620108026
3456,5170,93,591,621.8594242841614,4236.994773936808,9.269777777777778,0.9420423585872112,0.1016251285813504
3457,5171,636,601,419.35760117686755,6372.509078026747,1.8818333333333332,0.3038315446648407,0.1614550764315866
3458,5173,228,591,601.6797016711765,5270.80462823088,5.019916666666667,0.48295096515712344,0.09620696860647555
3459,5174,1856,340,440.74857184008994,5099.620216184633,8.5575,1.1005274549853874,0.12860385100618024
3460,5175,1838,340,506.3017950416997,5767.05306122449,3.402777777777778,0.47598485917359923,0.13988126473673118
3461,5176,1874,366,751.8907402200272,5516.572212574239,4.49463888888889,0.7495900992023483,0.16677426545998958
3462,5179,2359,359,361.86351525832526,4358.347068344925,3.7583055555555553,0.655716441725958,0.17447129618204488
3463,5180,1159,268,486.4352490332944,9044.877606527652,0.9804444444444445,0.14307646447117126,0.1459302108160178
3464,5181,1401,500,609.4406491390679,4493.205417082858,1.1958055555555558,0.27387491279161996,0.22902963740152657
3465,5186,812,547,505.9721752653888,5856.023535180191,5.665277777777778,0.505176934041236,0.08917072628332677
3466,5187,1397,308,291.3727762709013,4844.39868284296,5.719388888888889,0.523050298209375,0.09145213035356098
3467,5188,1521,308,210.31082048217218,7226.823012092342,0.9096666666666667,0.16433486192151567,0.1806539339554954
3468,5192,462,546,246.62702140089166,4283.20763429275,2.346138888888889,0.19159418511115184,0.08166361591742302
3469,5193,1220,283,311.5332100170174,6671.465687293719,15.898305555555556,1.6971658443067503,0.10675136657652722
3470,5194,1555,324,396.9848173435732,4680.397869988948,1.105888888888889,0.08326745856757467,0.07529459731821281
3471,5195,9555,139,311.5575807658545,3581.898022798116,4.883444444444445,0.5068994400323052,0.10379957134742661
3472,5197,1488,276,341.68895212925383,2924.4178677144923,3.7255277777777778,0.2992200475963132,0.08031614993749786
3473,5198,2179,268,588.9946842922185,7918.605836192545,2.4530833333333337,0.3066020071405704,0.12498638059879894
3474,5199,1175,480,462.5615595699691,6827.783485723156,7.516055555555556,1.086809307186014,0.14459836002445323
3475,5200,1286,591,363.83021168845625,6260.170938909812,7.530305555555556,0.8299323496499182,0.11021230725991293
3476,5202,742,531,312.77838107743736,5561.722748287883,4.494111111111111,0.46965659564359,0.10450489185334662
3477,5203,1072,462,200.60484929849682,5704.732114480705,3.321277777777778,0.40060793910282483,0.12061861906981661
3478,5204,1054,154,367.7091132615524,6602.5706833157,2.6516944444444444,0.34550378150153527,0.13029547285336704
3479,5205,377,161,351.37673606217305,5727.0957365762815,5.906833333333333,0.7681464540453269,0.13004369866177481
3480,5209,617,283,262.63244613081383,7082.752646050698,2.212416666666667,0.26538090459821484,0.11995068948655609
3481,5210,1681,271,253.5093072191418,4575.357844513051,2.3753333333333333,0.28177981004390695,0.11862748107377503
3482,5211,1422,459,249.8807751484726,4909.005468513406,7.980027777777778,1.679856331287022,0.21050757943035842
3483,5212,1151,145,484.95208377838395,5364.629328375551,3.2272499999999997,0.40624757053312355,0.12588041537938605
3484,5214,1647,250,359.3004891110129,2014.3464645579083,56.39794444444445,9.68654036798785,0.1717534293741806
3485,5216,2778,624,313.035375286198,4107.422616527966,6.365305555555556,0.8348088266392402,0.13114984337407493
3486,5218,1205,488,434.852262685219,4805.972695612828,7.489638888888889,0.8720506598109885,0.11643427310022952
3487,5219,1259,232,311.33637784395,8000.85221652387,1.8253055555555555,0.3859283980790257,0.21143221577582025
3488,5220,1212,557,343.18532995527875,6377.108761794267,7.039083333333334,1.5305476648620577,0.21743565069249893
3489,5221,302,577,212.36725538547705,2882.330488419317,1.819361111111111,0.27369515980713016,0.15043476423434182
3490,5222,1802,232,452.22337329174553,3705.65760344636,9.749416666666667,1.1785755495120593,0.12088677608185713
3491,5223,3434,157,458.5145583516489,5434.364432982909,2.111194444444445,0.36014981099084165,0.1705905450530939
3492,5224,1326,429,482.21585038291545,4895.35268063727,4.201944444444445,0.5390377221807725,0.128282924562093
3493,5225,1334,459,329.0959473794203,5795.4355469081265,11.464194444444445,1.9990433968065229,0.17437277485948963
3494,5226,358,297,504.82096732235925,4621.651157399741,5.0328333333333335,0.6684951661604691,0.132826803886572
3495,5229,539,577,329.83424343211766,3759.3008279668807,3.019444444444445,0.3534821794941026,0.11706861510384262
3496,5230,640,283,293.3889452041628,7078.916311765611,2.1654444444444447,0.24863100891268416,0.11481754221428278
3497,5231,114,592,305.0268357426073,4537.701515161861,4.068138888888889,0.5354000610524584,0.13160810770614806
3498,5232,1087,209,246.75961043882185,5029.672883950337,2.4498611111111113,0.37779339277205526,0.15421012687560506
3499,5233,1076,465,325.0070919512436,3586.1567353265564,4.659305555555556,0.8431700449885446,0.18096474569760398
3500,5235,1650,202,274.6764252859607,3410.424100171306,5.869944444444444,0.73416950847877,0.12507265024860978
3501,5236,2064,123,239.11944642966927,4056.983209316478,1.0041944444444444,0.11392422107827613,0.11344836820054606
3502,5237,1393,108,147.5956756983257,2026.057869991345,1.187527777777778,0.322211232194659,0.27132942759251766
3503,5239,1077,8,322.8315225925107,6095.788976492388,3.8226388888888887,0.5323534093059226,0.13926332692666651
3504,5244,551,300,510.2840706774471,6784.408507646335,1.2642222222222221,0.334591411958839,0.2646618656731896
3505,5245,693,563,341.88241363117004,4932.506416682272,5.043277777777778,0.5638851549553324,0.11180925973183206
3506,5246,1000,413,280.14467092948604,4180.114068727538,7.373722222222222,1.0935115632373136,0.14829844823036492
3507,5249,1414,156,505.0662967240792,7680.709380161697,1.597638888888889,0.277270835606314,0.17355037958493094
3508,5250,495,12,318.7006142372806,6043.890296095728,2.5442222222222224,0.3590888105066707,0.14113893329373903
3509,5253,1723,465,325.7799342814562,4570.1571672031805,1.7603333333333333,0.21570692469579664,0.12253754479973299
3510,5254,1557,337,376.9344577475788,5746.638033005271,4.837611111111111,0.811789444968743,0.1678079172391949
3511,5256,1207,429,564.4813481542667,8329.280742459398,0.2993055555555555,0.04540819441222054,0.15171183283897355
3512,5258,1052,147,406.32499017048826,3748.1849020302766,8.229583333333334,0.9350595705810603,0.11362173912179355
3513,5259,3227,366,336.4836064819797,5713.006993006994,1.1916666666666667,0.19027021995557547,0.15966731744523815
3514,5260,1459,337,311.1023362269947,3589.6931663726536,0.9605277777777779,0.1250026193598421,0.13013951522468306
3515,5261,2172,415,186.54444593972573,2802.33525560875,11.685611111111111,1.0559145911941683,0.09036023714584902
3516,5264,695,577,441.9876727505188,3812.423028636337,2.323194444444444,0.2880357406782611,0.12398262287818977
3517,5265,2290,366,442.07292435412705,3528.762662807525,5.5280000000000005,0.5994712371634595,0.10844269847385302
3518,5266,2701,116,245.23661008165763,5396.723903515439,6.394805555555557,3.026298197642088,0.4732431926742415
3519,5267,430,576,408.21891468111585,4862.95708771046,4.080027777777778,0.38397929297481426,0.0941119310672811
3520,5268,1295,522,375.0135210374815,5419.791941955169,3.468583333333333,0.46698723776242684,0.1346334203000534
3521,5269,1204,416,340.3579399293371,3262.5904098580227,3.3182222222222224,0.4286842089182864,0.1291909282167351
3522,5270,1242,289,827.0627538944452,7331.582544878943,8.493527777777778,1.0454590192105315,0.12308890328772933
3523,5271,770,608,433.1690193273318,3870.3734275431702,5.047833333333333,0.5082787755832748,0.10069246387888035
3524,5272,997,577,281.23636864473264,5026.33133814576,3.243916666666667,0.46129437661715067,0.1422029059369026
3525,5273,3267,575,173.7819862130247,4103.032197561738,1.3329166666666665,0.19842537653095743,0.14886555288349418
3526,5274,1287,299,279.6572948128397,4119.808723955717,5.530111111111111,0.5933951339029653,0.10730256987255003
3527,5275,1272,176,460.24483461210343,4753.307114765821,2.7969999999999997,0.3595223123108732,0.12853854569570014
3528,5276,9875,267,482.0698227931453,4971.90788763155,2.3148055555555556,0.2240488911102923,0.09678950811767875
3529,5278,376,562,306.2898305665514,4537.81512605042,1.2957777777777777,0.11643588527273117,0.08985791180368553
3530,5282,1847,185,334.01005359175997,4897.4941228285925,4.856361111111111,0.4359211460848935,0.08976291838914692
3531,5284,861,278,109.01436213337902,6951.250701065619,1.2381944444444446,0.23530645610940926,0.1900399869868476
3532,5287,1016,415,83.64004536704293,8592.816013161502,0.40522222222222226,0.11384542448542276,0.2809456595472456
3533,5288,1494,530,241.9627842152691,5027.667984189722,1.6866666666666668,0.20331109518581192,0.12054017501135093
3534,5289,2737,366,373.02622713941554,6843.932481471702,4.5238611111111116,0.7755748208026714,0.1714409000969929
3535,5291,1126,230,970.666603201386,5661.849366736808,8.395666666666667,1.340349769236399,0.15964780671414605
3536,5292,2076,575,500.48373376391584,6105.494505494506,1.7441666666666666,0.18499982592069802,0.10606774539170455
3537,5294,1411,484,459.39555692557207,2751.3360977778584,18.368166666666667,2.561290393722617,0.13944180931081582
3538,5295,1561,459,265.86447369660885,4983.021868421779,6.043722222222223,1.012706686462796,0.16756340699100378
3539,5297,772,148,655.6807553592109,6245.526216994119,1.99775,0.29741588400246566,0.14887542685644634
3540,5299,994,400,513.113713403763,5741.332255129891,1.099222222222222,0.13885655001615,0.12632254625951178
3541,5300,1358,522,349.3551374618694,5074.104011302215,3.9520277777777775,0.42400707315502795,0.1072884850504383
3542,5301,557,400,325.9182627216489,5136.560934891485,2.4958333333333336,0.2544133133312134,0.10193521736142105
3543,5303,805,149,400.5475650058071,6005.69265832706,5.3870555555555555,0.721398781856921,0.1339133733478872
3544,5306,884,415,350.7326500449053,4964.033878274571,2.115416666666667,0.2253860857228609,0.10654453530330237
3545,5307,1096,299,417.24285068877,7339.209369723242,4.639055555555556,0.8007517891331959,0.17261095055743536
3546,5308,906,340,858.3128354195395,9081.9156540386,1.1658333333333335,0.23207836830905018,0.19906650605493936
3547,5309,1721,400,270.6753493465425,4104.600876495176,1.920527777777778,0.26770129111362406,0.13938943982543087
3548,5310,218,591,725.9931411878131,6468.676800398705,10.032499999999999,1.2617706069290093,0.1257683136734622
3549,5312,635,562,160.94361373777397,1588.6146194804649,1.9771944444444443,0.2538663009534153,0.12839723562178382
3550,5313,1604,465,453.0732784575952,4639.890607043627,5.728583333333333,0.7949373778258029,0.1387668349346062
3551,5314,831,575,376.2068932807346,4298.723462352378,3.6622500000000002,0.42084298754194693,0.11491377910900319
3552,5315,1132,500,740.9785233989179,6381.700288184438,3.8555555555555556,0.7830041036290598,0.20308463782886277
3553,5316,927,267,416.0325502637627,6284.5167477711075,2.346083333333333,0.2942516906061975,0.12542252290251021
3554,5319,787,462,278.1293756587681,3370.438286112761,2.1510555555555557,0.20081817663888707,0.09335796842635313
3555,5321,2536,185,331.14120582569143,4268.266197838564,4.83475,0.45835318460980756,0.09480390601578315
3556,5322,1433,195,195.58497723158732,3384.9781071067705,1.9793333333333332,0.2514264431985446,0.12702582175743246
3557,5323,1909,191,215.64078851467926,3711.1721556434336,1.8403888888888889,0.2541852505785207,0.1381149669578704
3558,5324,866,562,295.6658719396617,5544.425646111662,5.713666666666667,0.8197628256349472,0.14347403750684568
3559,5327,1281,208,357.05399102552275,6192.930420359394,6.2466388888888895,0.9773399344118574,0.15645852942616637
3560,5328,671,507,260.22723648804816,5341.924993601421,1.8450277777777777,0.28559925047792023,0.15479401118930952
3561,5330,1068,367,295.8623785664613,4474.786495330833,6.960555555555556,1.059180432553691,0.1521689503229822
3562,5331,1435,546,430.1727549771549,6033.238436252642,7.571555555555555,0.8733201812151673,0.11534224041641973
3563,5332,2130,340,335.9227581389095,5439.702948348481,4.009777777777778,0.5359778551460859,0.13366772046981745
3564,5333,2036,465,343.8849332143557,5190.819214230585,3.0232222222222225,0.4988098864487248,0.16499279569401754
3565,5334,1750,462,287.74457241515694,4127.429141307285,5.9606111111111115,0.4022351848611565,0.06748220566031463
3566,5335,1756,154,466.4775838478133,5891.9283675058405,3.210833333333333,0.5016900108413805,0.15624915987792803
3567,5338,1550,130,197.60605199581403,5625.5754475703325,1.5205555555555559,0.1942579144568019,0.12775456559088175
3568,5339,963,276,341.35341782818904,2938.5114597880556,2.705111111111111,0.22015042250264458,0.08138313491020296
3569,5341,2968,366,348.4574031535491,5366.202391223961,2.7043333333333335,0.3900354323427805,0.14422609355704935
3570,5342,3471,157,648.4650406452498,7183.519108280256,2.2328888888888887,0.390166099284757,0.17473601182139795
3571,5343,1622,494,477.9659271324603,4976.574204385526,22.027,3.119852507850082,0.1416376496050339
3572,5345,1019,531,412.38845618141397,5143.413473240122,5.135694444444445,0.5352428543172562,0.10422015174525365
3573,5347,1700,156,398.9349383866357,5913.1544140408805,2.9611944444444447,0.5420064450557114,0.18303642507251774
3574,5348,724,557,313.130848739355,4682.138522792599,5.218555555555556,0.8504337686697292,0.16296344067169635
3575,5349,808,429,335.9103898350931,3561.537534642728,6.9158333333333335,1.4500311268715251,0.20966831573030847
3576,5350,1227,531,270.4255940500358,4964.036770642745,3.7499722222222225,0.38590051448130247,0.10290756613994835
3577,5352,1239,195,260.3203196722061,3364.712308812819,5.492,0.5963190925437684,0.10857958713469927
3578,5355,915,483,657.0359228585842,6156.884820815142,6.266805555555555,0.9669019669616593,0.15428944753272197
3579,5357,1467,465,444.4138807000093,6755.22432776571,1.4834444444444446,0.28284528769702755,0.1906679341827015
3580,5358,1029,273,454.37839139308903,3745.1165036822404,10.353750000000002,1.0160807938891905,0.0981365006774541
3581,5359,1748,340,434.8801407972026,4524.897703946385,4.086722222222222,0.668488890301958,0.16357580817872575
3582,5360,1182,483,360.42806099913054,5176.092853087744,8.807222222222222,1.4499923276110225,0.16463673687629096
3583,5361,1806,465,376.33347835786685,6145.647277890762,5.340527777777778,0.947232228126017,0.1773667823744876
3584,5362,1863,191,268.3913847217751,5593.262909064047,3.3842499999999998,0.43570956474246125,0.12874627014625434
3585,5363,2088,324,438.8104331593246,5136.031717588029,4.960444444444445,0.43336559807265207,0.08736426804618468
3586,5365,1453,140,91.09941012951104,4797.605473204105,0.3897777777777778,0.08347105265149,0.21415036313096067
3587,5366,1067,400,374.99913821572306,5055.728020736007,8.29475,1.178081359642428,0.14202734978660334
3588,5367,1502,483,401.26123719452335,6817.799208662707,3.3066388888888887,0.5390540412751541,0.16302174485593418
3589,5368,646,563,350.0529501511882,2858.19360004469,5.967055555555555,0.4591421364679387,0.07694618094186503
3590,5370,2306,531,355.99451163920827,7113.139460836342,1.5703333333333331,0.16148881507612234,0.10283728406460774
3591,5371,1147,494,438.1704453187686,6813.367318040215,1.7655,0.3571509708894144,0.20229451763773115
3592,5372,1796,202,297.98811849487765,4084.9588130887905,6.103611111111111,0.7023274971597203,0.11506753696695914
3593,5373,1739,208,348.38558551415395,6464.887339055794,4.142222222222222,0.6466649380391003,0.15611546250943945
3594,5374,750,413,268.8171249961323,6038.142448251545,5.357111111111111,0.8272999165649924,0.15443023290091948
3595,5376,1619,208,345.2832946441022,5775.213129965784,8.6215,1.135539324491909,0.13171018088405836
3596,5377,1626,415,362.76245381938764,4337.790097854292,5.331055555555555,0.6292254379168412,0.11803017833140342
3597,5378,2343,531,297.13004660111176,4828.10444854553,5.448722222222222,0.4929890704986272,0.09047792315196519
3598,5379,2764,324,427.30634538640743,6034.997094337185,3.87175,0.4112672080697583,0.10622256294175975
3599,5381,765,232,402.51564244904864,6236.850605141325,4.3860277777777785,0.7503621235659828,0.1710801120247717
3600,5383,1716,459,375.2659086197896,5563.884156729131,4.696000000000001,0.7877182714426871,0.1677423917041497
3601,5385,2119,268,371.4610280454266,6984.876429361859,1.3555000000000001,0.1520393905113866,0.11216480303311441
3602,5386,1230,483,522.1987144932156,7998.961559415987,7.596861111111111,1.3580438780650042,0.178763815502529
3603,5387,1213,208,325.3234866285722,5019.784470482259,8.387611111111111,1.160008687193895,0.1383002468554158
3604,5388,2028,366,559.5444690846757,5004.966187658496,1.0515555555555554,0.16035330781363585,0.15249152264610344
3605,5390,588,530,267.3878115704374,3879.3409629044986,2.2524444444444445,0.2659932492488018,0.11809092557415234
3606,5391,962,459,386.2165477667244,4569.497840481202,6.3221388888888885,1.1405569186406064,0.18040681147406087
3607,5392,2233,531,267.63889068066754,6632.1913380736905,0.6875555555555555,0.10613892725509816,0.15437141973107363
3608,5393,2549,133,553.2921483141339,6586.0474334412365,3.363777777777778,0.44268015389501136,0.1316020804999373
3609,5394,1649,154,308.71827656609094,6780.366472882478,3.774722222222222,0.5863529959768052,0.1553367271702479
3610,5396,1732,480,371.0485183423666,5501.617021276596,3.916666666666666,0.5434434427539758,0.13875151729888746
3611,5397,1508,202,272.29352070898256,5173.585377024607,1.334277777777778,0.16425491994835445,0.12310399130076112
3612,5398,730,484,368.9401136447098,2908.595613135409,28.89813888888889,4.614201198615641,0.15967122368526526
3613,5399,1446,240,526.7465268706482,9335.461257364457,1.8623611111111111,0.48651951547237493,0.261238012633388
3614,5400,1626,202,521.1025807205071,4082.835279003519,11.935333333333332,1.3306977084759386,0.11149229529765448
3615,5402,247,461,366.3751408651067,4726.424712596534,7.111083333333333,0.8036579284936933,0.11301483765863524
3616,5404,1139,415,245.88551853831675,3597.870885467684,3.0059444444444448,0.3018831250416344,0.10042871071671722
3617,5406,1983,133,370.8335058981909,15040.249609984396,0.445138888888889,0.14922682535105924,0.33523654993061663
3618,5407,6408,199,302.0257064662733,5381.070030828432,2.5409444444444444,0.2411838671452531,0.09491898481786204
3619,5408,1751,484,329.78272296436074,4173.2828334527585,4.070416666666667,0.6183495792915104,0.15191309144227913
3620,5409,494,522,148.2627100986306,6145.123248392914,2.4025555555555553,0.4628384685546345,0.19264423146611068
3621,5410,1393,145,404.32551114885234,6233.239704078806,3.510694444444445,0.5479247693950116,0.15607304425541332
3622,5411,757,462,505.2467277296818,6441.826482177589,2.756361111111111,0.25531286622591853,0.09262678434865883
3623,5412,443,283,397.0324192939086,4605.164234980383,5.4165277777777785,0.489137546312053,0.09030463174560324
3624,5413,832,429,842.9251630939528,6463.2400683628,3.7219722222222225,0.5675233793022538,0.15247920871462364
3625,5414,1332,494,515.8113631216561,8274.039482063255,2.093777777777778,0.47868278827895194,0.2286215821752583
3626,5416,1670,484,409.88053577612277,2993.817834610457,18.386222222222223,2.6240372497917788,0.14271758592258701
3627,5417,2938,185,240.35398686164243,5144.798454141015,3.0906944444444444,0.3849564459768048,0.12455338206232842
3628,5418,2342,140,527.1171024668074,6330.724070450097,2.044,0.3131051657678505,0.15318256642262745
3629,5419,1401,108,281.2073767510459,4333.20835378746,7.186361111111111,1.6896005126673637,0.23511210841534347
3630,5420,9937,267,320.91895205691424,4250.090167176163,11.167527777777778,1.3266543940770887,0.11879571024815298
3631,5423,320,283,430.50524468143504,5073.841683924212,5.392166666666666,0.5211524550501372,0.09664991593672374
3632,5426,1344,557,378.2058331423147,5595.008078632018,6.601777777777778,1.1584111179490697,0.17546957152183967
3633,5428,1825,465,387.5335916055631,4825.078418679343,9.997972222222224,1.60422968327972,0.16045550513873622
3634,5429,620,466,424.5152617300975,5127.5394790701675,5.157444444444444,0.5664655544097367,0.10983454315633562
3635,5430,2128,273,316.45626499088587,4854.72440231281,6.130111111111112,0.6886850177837891,0.11234462235692848
3636,5431,1250,232,580.4627526559414,5509.855591862548,2.3717500000000005,0.33405533447969327,0.14084761651931832
3637,5432,1699,195,434.4758015769685,4465.9939193455975,19.926583333333333,1.8419873247772267,0.09243869327542655
3638,5434,1103,546,600.4478729907535,6098.911755198793,3.093666666666667,0.347757427120031,0.11240946895378653
3639,5435,1636,584,391.0742865609034,6451.618870345856,4.805305555555556,0.7504088220822445,0.15616256102895987
3640,5436,987,488,649.2625518466484,4179.154882012748,5.92225,0.6487864502062066,0.10955066912173694
3641,5437,1035,167,866.6681417141072,5367.886207514606,13.79313888888889,1.9856627000840685,0.14396017585842089
3642,5438,54,599,229.1134499827832,4324.906192165984,4.908083333333334,0.5796973284761027,0.11811073470148278
3643,5439,2335,462,396.8926825428147,6822.774502459203,1.7056111111111112,0.1446050736958871,0.08478197213530399
3644,5440,1032,531,362.40972452836604,5319.367468347994,10.926111111111112,1.1325364438937517,0.10365412106618971
3645,5441,1676,145,525.8381514397244,6006.295595561687,3.362138888888889,0.47200057634953774,0.14038699528725396
3646,5443,1949,271,224.35679831562945,6713.143389488393,0.7156111111111111,0.14560136469868828,0.20346437113394839
3647,5444,1577,340,532.0868134291992,4345.45358033866,2.093222222222222,0.22935406391022722,0.10956985907914674
3648,5445,1089,278,227.39878819371876,3752.2907818368794,12.668527777777777,1.9431745158583187,0.15338597743511254
3649,5446,1296,195,280.9476136570161,3235.7531760435572,1.2244444444444444,0.1183489581499648,0.0966552289791001
3650,5448,2324,185,420.359645667628,5686.1125213458245,4.814888888888889,0.5348516566277997,0.1110828658709142
3651,5450,3201,575,352.82345962446965,5536.326503830318,1.6933611111111109,0.2181357828563224,0.1288182310465315
3652,5451,2071,276,677.7321485353092,7685.708032392208,2.2845,0.29163907913089826,0.12765991645038224
3653,5452,430,592,472.65031274967527,5785.67167550025,11.315194444444444,1.488832459271174,0.13157815948997356
3654,5454,395,547,268.3149218445266,4746.868296614087,4.687722222222222,0.40291156925343696,0.0859503934220821
3655,5455,808,522,304.24292751174585,4916.636049673011,3.0242222222222224,0.5371885772707254,0.1776286720345554
3656,5456,2467,472,266.14115989049924,6030.289021616524,4.506583333333333,0.8897116808510017,0.19742488156607962
3657,5457,1521,367,402.9501146101752,3123.090180587617,4.41613888888889,0.5359322743483204,0.12135765831476421
3658,5458,1143,557,420.10556409906883,7411.949575723715,1.5909444444444445,0.35826814851128164,0.22519211765209587
3659,5459,1985,484,215.3275788436736,4890.085240017945,2.229,0.4316038096103618,0.1936311393496464
3660,5461,1811,359,359.7095422155136,5615.1401219550735,4.395972222222223,0.8758778406343162,0.19924553576718193
3661,5462,1830,462,344.94551719463175,5506.033770359213,4.739527777777778,0.3770373035375779,0.07955166025303038
3662,5463,577,530,378.84553422255277,5780.391203984936,10.28875,1.305736002027422,0.1269090999419193
3663,5464,1441,591,645.5043776391025,5505.549441911649,4.417361111111111,0.3737149608118421,0.0846014060004799
3664,5465,2086,276,387.41556292928664,2695.1205444687967,3.8528888888888893,0.29126689492723573,0.07559701391005656
3665,5468,1989,502,197.23364659838586,3790.0642024559,2.2281944444444446,0.21821930132894085,0.09793548398481419
3666,5469,1768,340,509.63650411780026,6252.661120009071,3.919611111111111,0.6937398282160563,0.17699200470410914
3667,5470,1456,484,553.867823749343,3328.5563924323405,18.949055555555557,3.3489320076624907,0.1767334523794057
3668,5471,1546,531,364.12086124375685,6069.010947102008,3.2048055555555557,0.29116754703765746,0.09085342058675486
3669,5472,764,232,434.66355337024174,3841.9669258569706,9.131,1.192071027774639,0.13055207838951252
