,Unnamed: 0,TripId,TripId_raw,VehId,Aggressivity,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement
2085,2085,3101,905,278,226.4393206475948,3778.2142499248425,5.543888888888889,0.6444944956278087,0.11625314080870384,3500.0,"       0
127  2.4"
2086,2086,3102,1883,584,433.92700305907476,1053.560321120008,67.7455277777778,7.769649541486795,0.11468874472383153,3500.0,"       0
330  2.5"
2087,2087,3105,460,563,363.9440661437537,5799.106101826661,5.717777777777778,0.8820162729771844,0.1542585786396164,2500.0,"       0
316  1.8"
2088,2088,3107,5729,466,413.19829881706636,5660.317076122476,3.442916666666666,0.4597758108321504,0.1335425324939079,3000.0,"       0
256  2.0"
2089,2089,3108,2235,132,392.1212593050008,5027.216819526313,7.832166666666666,0.916567003833508,0.11702598308260907,3500.0,"      0
19  3.5"
2090,2090,3109,1249,268,622.4635959777477,8123.887270788038,0.6771388888888888,0.12903113499340274,0.1905534257604504,2500.0,"       0
118  2.0"
2091,2091,3111,763,463,458.074732368808,6305.466593042518,2.26375,0.3507191020396574,0.1549283719667178,3500.0,"       0
253  3.0"
2092,2092,3112,1761,250,614.4462634631527,5857.072333276845,3.7699722222222216,0.8043389731356482,0.21335408478461626,5500.0,"       0
104  5.3"
2093,2093,3113,502,557,378.3347699844173,5808.196742071516,6.580527777777778,1.2417732219461877,0.1887041987938436,4500.0,"       0
313  3.5"
2094,2094,3114,1761,162,668.0395274681179,5300.725689404935,6.124444444444443,0.7434216790262006,0.12138597807031574,3500.0,"      0
42  2.5"
2095,2095,3117,2190,340,433.7917079066745,6864.8831938322055,6.225888888888888,1.0189515828660054,0.16366363117794958,3500.0,"       0
169  3.5"
2096,2096,3118,997,340,525.5544995009035,5566.470295975583,3.1308888888888893,0.6000050045843742,0.1916404656561632,3500.0,"       0
169  3.5"
2097,2097,3119,1499,276,361.2884192088012,2613.6928611119233,3.7992222222222223,0.2868958566815449,0.07551436580978284,2500.0,"       0
126  2.0"
2098,2098,3120,378,591,505.95898895006553,4827.522449340285,4.086361111111112,0.4335334521946709,0.10609279023722648,2500.0,"       0
333  2.0"
2099,2099,3121,1268,530,583.9354585116503,6177.32732645223,9.532277777777779,1.1741063560342635,0.12317164726057515,3500.0,"       0
297  2.5"
2100,2100,3123,766,488,346.6549024953922,3840.304182509505,1.7095000000000002,0.2544191113327382,0.1488266225988524,3500.0,"       0
275  2.5"
2101,2101,3125,942,459,433.77441771523803,6059.4875611388015,7.763527777777778,1.5636477528163597,0.2014094362220388,4000.0,"       0
249  3.6"
2102,2102,3126,2142,366,589.420838244243,4960.774034941839,12.293444444444445,1.83684242922918,0.14941641763055846,4500.0,"       0
185  3.5"
2103,2103,3128,1986,584,482.86184518917685,1584.9589541961366,56.17369444444446,3.8897471971477833,0.06924499511056242,3500.0,"       0
330  2.5"
2104,2104,3129,910,230,593.7220801608319,5333.015888323648,9.217111111111112,1.5481144053882274,0.16796091386182754,3500.0,"      0
87  3.6"
2105,2105,3130,2967,531,272.5799015816476,5483.067487962989,6.1961666666666675,0.7314715240146192,0.11805226737196965,2500.0,"       0
298  1.5"
2106,2106,3132,522,161,269.85220162308394,5165.052722186357,4.647,0.5229926878391663,0.11254415490405988,3000.0,"      0
41  1.8"
2107,2107,3133,2258,324,262.63784446038795,3898.7083477870506,4.083916666666667,0.3094674220403365,0.0757771147893982,3000.0,"       0
158  1.8"
2108,2108,3134,365,597,719.4641329984978,3861.306358238189,20.16675,2.3868403031612893,0.11835522844093815,3000.0,"       0
337  2.0"
2109,2109,3136,5,618,259.95832863745767,5291.781162036172,9.95713888888889,1.829449717313368,0.18373246951037706,,"       0
352  3.5"
2110,2110,3137,1910,189,148.74877904602462,5415.8577516161895,7.059638888888888,3.414931577808742,0.4837260986795622,,"      0
57  5.4"
2111,2111,3138,1578,156,251.87105556987146,3767.4709512425643,3.997111111111111,0.4755723350400554,0.11897901304721464,4500.0,"      0
37  3.5"
2112,2112,3139,194,576,285.28735176713593,4373.724212812162,9.21,0.8713846423218624,0.09461288190248232,,"       0
324  2.0"
2113,2113,3140,1877,462,271.4382599909657,6084.838119481346,8.380666666666666,0.8569024138238697,0.10224752372411143,3000.0,"       0
252  1.8"
2114,2114,3142,1683,208,231.5095258819135,5380.646714274251,4.154333333333334,0.5930940080159282,0.1427651467582271,3500.0,"      0
72  2.5"
2115,2115,3143,1378,135,422.34145940492897,5911.663556384963,8.335555555555555,0.9991040423908636,0.11986052228096206,3500.0,"      0
21  2.5"
2116,2116,3144,467,530,539.9988643728138,6090.4022291108695,10.278138888888892,1.3509535195633582,0.1314395080829076,3500.0,"       0
297  2.5"
2117,2117,3145,616,581,487.4810250575076,5474.611435541246,7.082694444444443,0.8513307204770404,0.12019870787237065,3500.0,"       0
329  2.5"
2118,2118,3146,4344,157,676.3893721329385,3077.4895012368406,0.9657222222222224,0.09015758472095828,0.0933576784776649,3500.0,"      0
38  3.5"
2119,2119,3147,7068,299,425.0228254270629,5661.271256499602,3.5953055555555564,0.507667434191526,0.14120286199515522,3500.0,"       0
140  2.5"
2120,2120,3148,1147,507,495.4744455055108,4215.909883615483,19.910055555555555,2.457256121377752,0.12341784353746303,4000.0,"       0
287  2.4"
2121,2121,3149,1022,416,473.3970499865064,7982.986344302663,2.2335000000000003,0.3203735920981071,0.14344015764410434,3500.0,"       0
223  2.4"
2122,2122,3150,1738,415,392.1267564094645,2796.1582340611817,8.375777777777778,0.8169448040700125,0.09753659012270983,2500.0,"       0
222  2.0"
2123,2123,3151,1678,584,393.95291310735223,6565.618112602686,0.5545555555555556,0.06320578061982209,0.11397556112570603,3500.0,"       0
330  2.5"
2124,2124,3153,300,562,255.9884572478908,6190.744635361672,3.1831388888888887,0.5041652183008647,0.15838618291545842,3000.0,"       0
315  2.4"
2125,2125,3155,1316,500,486.75916868341204,5068.255646323882,4.335416666666667,0.8827889671932899,0.2036226353929741,4500.0,"       0
280  3.5"
2126,2126,3156,2254,366,413.60229727310866,6779.588002850295,3.4304444444444444,0.6912881071075746,0.20151561067461848,4500.0,"       0
185  3.5"
2127,2127,3157,11152,367,140.95462848851085,5403.692728516071,0.7311666666666667,0.11529804297741796,0.1576905078332591,3500.0,"       0
186  2.5"
2128,2128,3158,1168,145,933.4742499625273,6761.003923254688,1.0337222222222222,0.1573616955976518,0.1522282216777413,3500.0,"      0
29  2.4"
2129,2129,3159,418,563,199.10249132313862,2837.0226382367896,4.644305555555556,0.5515625408653361,0.11876103634170936,2500.0,"       0
316  1.8"
2130,2130,3160,1418,367,111.15447091695214,2754.183612240816,0.8332777777777778,0.16552954723912455,0.1986486999336117,3500.0,"       0
186  2.5"
2131,2131,3163,1691,340,555.1363084989347,6791.295336787563,9.65,1.502162523817415,0.15566451024014666,3500.0,"       0
169  3.5"
2132,2132,3164,1208,283,355.2436920024418,5539.105118378075,6.573805555555556,0.6401980271543477,0.09738621286315856,2500.0,"       0
130  1.5"
2133,2133,3165,1262,530,477.61237723077164,9932.551468965868,1.6366388888888892,0.3366488309193799,0.20569524114628007,3500.0,"       0
297  2.5"
2134,2134,3166,1259,308,462.8462196984205,3897.533776746484,5.7341388888888885,0.6058194248154736,0.10565133432491096,3000.0,"       0
148  1.8"
2135,2135,3168,1020,307,350.50900245788824,8799.848906936117,1.7649166666666667,0.30019911735429977,0.1700925165612917,3000.0,"       0
147  2.0"
2136,2136,3171,1269,319,200.62400667787392,3031.491246921131,1.6803611111111108,0.14342697145040498,0.08535485051517665,2500.0,"       0
155  1.5"
2137,2137,3172,516,12,254.63372685407742,5759.8360189033765,1.9514444444444443,0.27101023761123416,0.13887673737408798,2500.0,"     0
4  1.8"
2138,2138,3173,2048,157,528.2292699069296,4608.393782824819,6.521361111111113,0.758223897499609,0.11626773683913087,3500.0,"      0
38  3.5"
2139,2139,3175,2256,601,412.3188628165783,7016.145501901648,7.508111111111112,1.0343033203049803,0.13775812651125188,3500.0,"       0
341  2.5"
2140,2140,3176,1011,267,505.8448925445587,6108.288166700336,6.462694444444446,0.6400050204580567,0.09903067922516856,3500.0,"       0
117  2.5"
2141,2141,3177,826,530,439.8117574153251,5403.394274724291,9.619138888888891,1.1023680859171452,0.11460153540256035,3500.0,"       0
297  2.5"
2142,2142,3178,5183,466,295.5100277649292,4401.3222797210055,1.6049722222222222,0.2358519360211568,0.14695079002339334,3000.0,"       0
256  2.0"
2143,2143,3180,2747,132,377.9557117316645,2900.8414313535777,22.336277777777774,2.645440196355344,0.11843693128616425,3500.0,"      0
19  3.5"
2144,2144,3183,1014,319,438.0933318847208,7117.279035377091,1.220972222222222,0.1365190016565192,0.11181171788498899,2500.0,"       0
155  1.5"
2145,2145,3184,1998,531,315.7595989524452,8240.730418068237,1.4451388888888892,0.20110193213713468,0.1391575119065228,2500.0,"       0
298  1.5"
2146,2146,3187,1115,429,688.7103259246835,6581.5158802554115,5.3595555555555565,0.8304444365815725,0.15494651151078348,3500.0,"       0
228  3.5"
2147,2147,3189,903,507,399.5383463634365,4995.8534730230385,1.1321388888888888,0.12284371986573192,0.10850587420973942,4000.0,"       0
287  2.4"
2148,2148,3190,1269,500,380.18707105153123,4691.722458916616,1.0953333333333333,0.17959084159216004,0.1639599892807304,4500.0,"       0
280  3.5"
2149,2149,3191,971,145,409.43019773393087,5108.892748754557,1.4553055555555554,0.17170628094259352,0.11798641205423388,3500.0,"      0
29  2.4"
2150,2150,3192,2415,185,289.0961048829807,4954.313431112137,4.810555555555556,0.40260917938199625,0.08369286556041035,2500.0,"      0
55  1.5"
2151,2151,3193,1908,415,341.53614357653856,3810.85740292099,6.042472222222222,0.6107446028850618,0.10107528515215088,2500.0,"       0
222  2.0"
2152,2152,3194,185,597,403.49308722382966,6042.047804580786,4.284805555555557,0.5497960004774192,0.12831294054045686,3000.0,"       0
337  2.0"
2153,2153,3195,858,145,217.763907801336,3336.7750544056676,1.7486944444444446,0.210005362567955,0.12009265725932647,3500.0,"      0
29  2.4"
2154,2154,3197,1243,337,518.2208686366029,7232.853205761531,4.273555555555555,0.6190712775750125,0.14486094062126548,3000.0,"       0
167  2.5"
2155,2155,3199,1128,488,436.5671536078996,5542.2589616810865,1.4382222222222223,0.15915710207104294,0.11066238555619487,3500.0,"       0
275  2.5"
2156,2156,3200,590,557,757.8681014436568,5358.668843575224,1.5992777777777782,0.2578423190928555,0.16122422425648375,4500.0,"       0
313  3.5"
2157,2157,3202,1185,462,234.1580216740704,3991.5510998349628,4.510777777777777,0.3524700625405335,0.07813953156304164,3000.0,"       0
252  1.8"
2158,2158,3204,1176,459,338.38786192501937,5341.471989999218,8.532666666666668,1.7631086210962452,0.20663043453741445,4000.0,"       0
249  3.6"
2159,2159,3206,1587,140,304.6720498981803,6010.9964128510765,5.319916666666667,0.7842019963819291,0.14740869933086592,3500.0,"      0
25  2.5"
2160,2160,3207,1531,307,451.75982770857064,4253.062663865932,14.493555555555556,1.6002177508065056,0.11040891551232387,3000.0,"       0
147  2.0"
2161,2161,3209,828,591,602.8775587274256,10067.59055211276,5.6344166666666675,0.8263831411186877,0.14666702695375525,2500.0,"       0
333  2.0"
2162,2162,3210,731,164,348.3106426788449,5868.223118117819,0.923277777777778,0.20468213350966696,0.22169073970599945,4500.0,"      0
44  3.5"
2163,2163,3211,1146,291,794.6087046387715,10096.51197694663,2.3134722222222224,0.3462570379660239,0.14966984891369225,3500.0,"       0
135  2.5"
2164,2164,3212,1639,285,513.0409583593869,4195.642787046123,3.5381944444444446,0.3915859061586981,0.11067393618616783,3000.0,"       0
131  2.4"
2165,2165,3213,1714,123,137.53825351429887,2856.9730512787182,4.486916666666667,0.5290630236840745,0.11791238014614518,2500.0,"      0
11  1.8"
2166,2166,3215,1118,429,603.9827772959665,6101.166159102726,1.121916666666667,0.18643056477421072,0.1661714905511794,3500.0,"       0
228  3.5"
2167,2167,3216,881,230,436.62113464216003,5779.515570934255,4.816666666666666,0.8416458080256795,0.17473615391536595,3500.0,"      0
87  3.6"
2168,2168,3217,175,584,511.6443371053689,4722.558525740611,4.66675,0.5868587528892514,0.12575320145481358,3500.0,"       0
330  2.5"
2169,2169,3218,479,576,412.5300333071639,3661.1677479147356,0.4495833333333333,0.02807463323837329,0.06244589413539936,,"       0
324  2.0"
2170,2170,3219,1198,600,302.07312073944934,6178.973105134474,1.3633333333333335,0.15403249679948908,0.11298227149106775,2500.0,"       0
340  1.6"
2171,2171,3223,1687,480,515.2523910056636,5156.744197666575,13.342333333333332,1.5295157706717344,0.11463630329565552,3500.0,"       0
268  2.4"
2172,2172,3224,1701,340,456.9635634159813,5609.852378477041,14.21427777777778,2.015092582296667,0.14176538645157258,3500.0,"       0
169  3.5"
2173,2173,3225,1537,273,571.9173573288301,4033.4008651371632,6.087666666666666,0.5347912526870194,0.08784831397147558,3000.0,"       0
123  2.0"
2174,2174,3226,967,154,313.8046938934394,5825.304311945533,2.1542222222222223,0.23266103838440844,0.10800233884153476,3500.0,"      0
35  2.5"
2175,2175,3228,1087,246,489.1496376676683,5196.897829172871,3.2092222222222224,0.4513394835022493,0.1406382768936829,3000.0,"       0
100  2.7"
2176,2176,3229,821,591,431.26698397106026,6658.477227952253,6.471749999999999,0.822335281790705,0.1270653659042307,2500.0,"       0
333  2.0"
2177,2177,3230,1097,459,383.0086763061728,6918.600228223659,4.965888888888889,0.9463108291395356,0.1905622236649099,4000.0,"       0
249  3.6"
2178,2178,3232,10763,367,387.61506424825365,4980.29854180448,0.9658055555555556,0.11075900478369216,0.11468043867275207,3500.0,"       0
186  2.5"
2179,2179,3233,957,591,782.2995784040846,8129.994756457168,4.926694444444445,0.6181736767694875,0.12547432842452144,2500.0,"       0
333  2.0"
2180,2180,3234,1122,145,370.23391157941086,5244.144810215411,6.650083333333333,0.7288371755105074,0.10959820185368717,3500.0,"      0
29  2.4"
2181,2181,3236,1313,546,352.6855634791576,4911.175098257634,6.608194444444446,0.5243794947811754,0.07935291541277588,2500.0,"       0
307  1.5"
2182,2182,3237,2598,185,750.3790853611032,7483.721420292909,1.3181944444444444,0.17487768523395902,0.13266455944415814,2500.0,"      0
55  1.5"
2183,2183,3238,970,557,463.8418904823027,8880.112541030585,1.5994166666666667,0.3467161986785637,0.2167766573304207,4500.0,"       0
313  3.5"
2184,2184,3239,1524,319,229.6413919929142,3478.2182764426752,3.629444444444444,0.2849206226467492,0.0785025441243148,2500.0,"       0
155  1.5"
2185,2185,3242,1196,167,375.7480758933097,4993.500872149364,6.449583333333332,0.7439518347705243,0.11534882120610235,4500.0,"      0
46  3.5"
2186,2186,3246,1360,507,468.89488185548396,5068.375637079275,6.055194444444443,0.8788831076440056,0.1451453154324992,4000.0,"       0
287  2.4"
2187,2187,3247,1718,575,296.7187150447292,5507.922752346046,12.725305555555556,1.6829517203471245,0.1322523622713632,4000.0,"       0
323  2.4"
2188,2188,3248,2596,154,340.77469363766016,6021.406008811833,2.7173055555555554,0.4562930360393797,0.1679211361072311,3500.0,"      0
35  2.5"
2189,2189,3249,1075,557,311.85033745566034,6634.7098887835145,1.9331666666666667,0.3766716293651037,0.19484695027076665,4500.0,"       0
313  3.5"
2190,2190,3250,795,500,456.9013578310105,6280.193236714976,1.50075,0.38879259036991853,0.259065527482871,4500.0,"       0
280  3.5"
2191,2191,3251,1427,208,364.3327187964725,6273.003217148432,9.169611111111113,1.4455027579099395,0.15764057389068306,3500.0,"      0
72  2.5"
2192,2192,3253,1776,268,409.09457212463934,8077.008007919083,2.188805555555556,0.3309790633471612,0.15121446603928834,2500.0,"       0
118  2.0"
2193,2193,3255,1210,154,326.94785135630747,6060.188650995658,2.782916666666667,0.4818387205944557,0.1731416274033079,3500.0,"      0
35  2.5"
2194,2194,3256,2176,575,356.1466489371533,4224.341360918054,1.7186111111111106,0.15983764926649854,0.09300396595432277,4000.0,"       0
323  2.4"
2195,2195,3257,4545,597,402.30027111176355,5500.5355776587585,1.0891666666666668,0.10164809837873548,0.09332648665224373,3000.0,"       0
337  2.0"
2196,2196,3259,1197,500,519.3724214145317,5053.758924821504,2.645555555555556,0.4447970777073542,0.16812993277472438,4500.0,"       0
280  3.5"
2197,2197,3260,2376,140,298.191336973487,5350.062419730024,3.092861111111111,0.3688371610382967,0.11925435633473752,3500.0,"      0
25  2.5"
2198,2198,3261,1167,522,491.3708165323484,3966.633732324787,5.144916666666666,0.4742685532611513,0.09218196989154047,3000.0,"       0
292  2.4"
2199,2199,3262,1478,340,444.3485411205105,5662.369879091985,10.839277777777774,1.5241929525367022,0.14061757469317165,3500.0,"       0
169  3.5"
2200,2200,3263,964,299,412.58797202971726,4768.661019772671,4.3353888888888905,0.5780274803961489,0.13332771181786432,3500.0,"       0
140  2.5"
2201,2201,3265,1083,483,878.3483734327721,5067.514090418516,4.169499999999998,0.3910355917782616,0.0937847683842815,4000.0,"       0
270  2.4"
2202,2202,3266,6431,199,216.31140332542907,3949.130471820959,2.2825277777777777,0.23433092682066786,0.10266290255131423,3000.0,"      0
64  2.0"
2203,2203,3269,1219,591,380.840777649336,6314.020100502512,2.2111111111111112,0.2684591401269227,0.1214136814644374,2500.0,"       0
333  2.0"
2204,2204,3270,1075,340,437.7860615179337,3706.711652006266,3.688444444444445,0.4620109268610424,0.12525901740418668,3500.0,"       0
169  3.5"
2205,2205,3272,905,276,387.80847719413146,6431.962997313934,2.3061388888888894,0.2589957871577372,0.11230710708951397,2500.0,"       0
126  2.0"
2206,2206,3273,1246,135,295.6229910059354,5099.973692491012,10.770055555555556,1.3487609125651914,0.12523249351944662,3500.0,"      0
21  2.5"
2207,2207,3275,4322,597,603.2037520114081,4743.9531227669,4.8590277777777775,0.5149488666629332,0.10597775732379933,3000.0,"       0
337  2.0"
2208,2208,3276,1869,546,420.1776538882702,5191.028370715122,6.6666944444444445,0.5514065460561065,0.08271063728076064,2500.0,"       0
307  1.5"
2209,2209,3278,979,276,413.0883322985134,1992.4883549889678,2.832638888888889,0.23276582129361845,0.082172783197551,2500.0,"       0
126  2.0"
2210,2210,3280,1071,273,254.92401822468568,3381.458679106048,10.426861111111112,0.8869773068095373,0.08506656963756362,3000.0,"       0
123  2.0"
2211,2211,3281,518,563,442.65805748105424,2898.93708978402,4.659638888888889,0.3762817957399249,0.0807534241842614,2500.0,"       0
316  1.8"
2212,2212,3282,1203,248,246.38064919735803,3128.0122179969458,2.710027777777777,0.2516282185185095,0.09285078942063266,4000.0,"       0
102  2.4"
2213,2213,3284,79,599,338.14110666041086,5856.315616960835,5.593277777777778,0.6065043872604541,0.1084345193206942,,"       0
339  2.2"
2214,2214,3287,2036,276,481.93326940667436,3918.624578473105,3.517305555555556,0.3359008994453893,0.0954994936151727,2500.0,"       0
126  2.0"
2215,2215,3288,865,307,572.6034103668879,8925.258514457162,1.5553611111111114,0.2403816301101988,0.15455036672382538,3000.0,"       0
147  2.0"
2216,2216,3292,1169,530,362.30715110057406,2237.2870056057736,4.9998055555555565,0.5099498193367321,0.10199393029796912,3500.0,"       0
297  2.5"
2217,2217,3293,995,130,803.9949710686283,7805.512311706537,2.533722222222222,0.313478255306615,0.12372242409101827,3500.0,"      0
17  2.4"
2218,2218,3294,2131,484,331.65924878966814,5306.53401331608,6.203861111111111,1.047977361894233,0.1689234080397619,3500.0,"       0
271  3.5"
2219,2219,3297,1403,530,364.7824480577462,5661.88263095707,10.579166666666667,1.5761546177946866,0.14898665154420038,3500.0,"       0
297  2.5"
2220,2220,3298,2688,531,293.65136200410643,9022.090639945343,1.09775,0.18005494672544192,0.16402181437070545,2500.0,"       0
298  1.5"
2221,2221,3300,1662,522,334.73114158408225,7429.220193474136,1.7860555555555555,0.31701083660309465,0.17749214777615802,3000.0,"       0
292  2.4"
2222,2222,3301,952,415,270.77599695855787,3002.1983023462208,6.103194444444443,0.6228908908387778,0.10205981416924652,2500.0,"       0
222  2.0"
2223,2223,3302,1483,400,390.84216598751516,6659.129405522335,2.7222777777777782,0.37408929862582746,0.1374177542349114,3500.0,"       0
209  2.5"
2224,2224,3303,1523,507,501.48598794635615,4695.36826000205,7.044388888888888,0.9271486412423376,0.13161519840347385,4000.0,"       0
287  2.4"
2225,2225,3304,790,465,620.9124638008414,3733.415242544569,11.213861111111115,1.5207100641165203,0.1356098536488689,4000.0,"       0
255  3.5"
2226,2226,3305,8788,488,323.241009932813,5464.815932407966,2.07125,0.2018900189562668,0.09747254988836053,3500.0,"       0
275  2.5"
2227,2227,3307,1327,575,456.2080859023572,3169.113025582258,9.502027777777778,1.1578542246605767,0.1218533824294252,4000.0,"       0
323  2.4"
2228,2228,3308,757,12,355.9180774770533,4424.561004716714,1.9552222222222218,0.26532965985088164,0.1357030709017409,2500.0,"     0
4  1.8"
2229,2229,3309,2062,584,357.3720396984232,4431.578319718562,2.795166666666667,0.3359067378640652,0.12017413554256698,3500.0,"       0
330  2.5"
2230,2230,3311,2770,132,284.8233012943761,4464.909320805229,7.491305555555557,0.7766594761525212,0.10367478277221652,3500.0,"      0
19  3.5"
2231,2231,3312,951,466,282.85824146100083,4376.570436571723,2.160138888888889,0.3567756854090109,0.16516330836140156,3000.0,"       0
256  2.0"
2232,2232,3313,1239,145,344.61539698409035,5359.263209522846,3.5680277777777785,0.4624117653901998,0.1295987010723882,3500.0,"      0
29  2.4"
2233,2233,3314,1383,484,287.6890632084552,3463.559366716676,5.795194444444443,0.8597473099633899,0.1483552136525092,3500.0,"       0
271  3.5"
2234,2234,3315,966,416,440.37590927745657,5698.159157653462,3.4902500000000005,0.5451056075912315,0.15617953086203895,3500.0,"       0
223  2.4"
2235,2235,3317,1295,270,379.5839581179016,3910.3794858578694,5.173666666666668,0.5999484782266333,0.1159619505624573,2500.0,"       0
120  2.0"
2236,2236,3318,1986,157,525.2967180915491,5075.639097744361,2.216666666666667,0.3767383551819531,0.16995715271366305,3500.0,"      0
38  3.5"
2237,2237,3319,950,400,269.0081832825471,5423.795895618194,4.435638888888889,0.7251047756264279,0.16347245431606,3500.0,"       0
209  2.5"
2238,2238,3320,1628,145,273.35758720368955,4323.009029529,5.463555555555557,0.686304361590391,0.12561496897245422,3500.0,"      0
29  2.4"
2239,2239,3321,838,147,410.56641799003495,4219.563443996737,4.494777777777777,0.6364495072318842,0.14159754690843593,3500.0,"      0
30  2.4"
2240,2240,3324,428,530,404.82544216137916,5368.642859626552,3.994305555555555,0.4745418397462596,0.11880459147303694,3500.0,"       0
297  2.5"
2241,2241,3325,1438,367,372.4012086137774,5908.489168672469,4.800888888888889,0.6204760767568629,0.1292419156362656,3500.0,"       0
186  2.5"
2242,2242,3329,432,522,351.9784399161627,7134.0077821011655,1.6062500000000002,0.20908017924136285,0.13016664855493407,3000.0,"       0
292  2.4"
2243,2243,3330,1325,195,338.265715339811,5232.5382998682735,8.498361111111112,1.094894205529654,0.12883592391692364,3000.0,"      0
62  2.0"
2244,2244,3333,325,283,399.2320856721809,4882.440636286789,5.422083333333332,0.5884788112455019,0.10853370836772494,2500.0,"       0
130  1.5"
2245,2245,3334,988,163,203.58015642661078,5207.4626865671635,1.7866666666666666,0.3808032533352023,0.2131361492547774,4500.0,"      0
43  3.5"
2246,2246,3335,1471,208,411.0761236775525,6531.353340130326,9.399583333333332,1.3922606836746303,0.1481194042652207,3500.0,"      0
72  2.5"
2247,2247,3336,1358,268,445.14741767228753,6567.278125331352,2.35775,0.3502183611830009,0.14853922645870038,2500.0,"       0
118  2.0"
2248,2248,3337,4752,157,360.51883287444053,6585.186696592532,1.3613888888888892,0.18001579729957734,0.13222951852244,3500.0,"      0
38  3.5"
2249,2249,3339,1036,273,273.0085617975232,3072.7132147779607,1.6526111111111108,0.15097231383251533,0.0913538053916454,3000.0,"       0
123  2.0"
2250,2250,3340,1002,484,370.7682832222865,3726.792525094553,5.221916666666667,0.8451035039006562,0.1618377997671333,3500.0,"       0
271  3.5"
2251,2251,3341,993,416,207.07880282005843,3644.511620297149,3.565361111111112,0.5368444665341043,0.15057225616251865,3500.0,"       0
223  2.4"
2252,2252,3342,2361,465,323.2728778026638,5069.213587842744,2.027138888888889,0.2587586210780842,0.12764720883033054,4000.0,"       0
255  3.5"
2253,2253,3343,1374,307,411.4587292861625,2016.7642098998115,1.1201111111111113,0.11010941557708176,0.0983022259888638,3000.0,"       0
147  2.0"
2254,2254,3344,1989,157,497.46944841089464,4510.659985930254,7.739222222222222,0.9757496288943184,0.12607851291471814,3500.0,"      0
38  3.5"
2255,2255,3345,1187,472,501.51692113518476,5905.498711714941,4.107527777777778,0.6647168071763367,0.16182892560642806,4000.0,"       0
261  3.7"
2256,2256,3347,2518,531,373.5745429648911,5942.039381236,4.7244722222222215,0.4564587829894198,0.09661582532804436,2500.0,"       0
298  1.5"
2257,2257,3348,8114,488,395.0334749977218,4404.693956017178,5.129527777777779,0.6404638852618942,0.1248582546012368,3500.0,"       0
275  2.5"
2258,2258,3350,1401,208,375.0399316526879,6344.516904621868,8.595611111111111,1.3124262580131332,0.15268562537881988,3500.0,"      0
72  2.5"
2259,2259,3352,708,531,518.0837774593283,6250.241445403622,3.7390555555555554,0.4148731667828994,0.11095667358204224,2500.0,"       0
298  1.5"
2260,2260,3354,987,547,573.6790197242407,5305.558676386036,8.406277777777778,0.7611436599913499,0.09054467150769796,2500.0,"       0
308  1.6"
2261,2261,3357,359,283,333.4515822827105,4199.223115714871,8.152222222222223,0.7726555295827617,0.09477851664501642,2500.0,"       0
130  1.5"
2262,2262,3358,1319,232,334.33048048417726,5157.811203256662,4.585472222222221,0.6112451088747145,0.13330036237325446,3500.0,"      0
89  2.4"
2263,2263,3359,665,563,288.0100682093368,5403.599145965363,0.8196388888888891,0.06841153711513184,0.08346546026857173,2500.0,"       0
316  1.8"
2264,2264,3362,1764,531,370.8333233651051,4590.8037241117245,2.9238888888888885,0.1883374063426359,0.06441332536894255,2500.0,"       0
298  1.5"
2265,2265,3364,938,208,300.6560482552832,6308.37722087679,8.866305555555558,1.3443472613201437,0.15162428735357386,3500.0,"      0
72  2.5"
2266,2266,3365,515,283,343.3928140228918,4598.9450940518545,1.7484444444444447,0.18632874760666926,0.10656829743645292,2500.0,"       0
130  1.5"
2267,2267,3366,1080,12,350.22061312423426,4726.169316960756,4.1103055555555565,0.36600369703238345,0.08904537438529038,2500.0,"     0
4  1.8"
2268,2268,3367,1450,500,545.2170370708728,5001.718213058421,4.074,0.828381343026418,0.20333366299126607,4500.0,"       0
280  3.5"
2269,2269,3368,1271,216,458.94405352311963,4788.691507324918,7.6166944444444455,0.7887189255272297,0.10355134123865437,3500.0,"      0
79  2.4"
2270,2270,3369,858,271,328.9129771005978,7800.6952491309385,0.7671111111111111,0.13746812441789713,0.17920236381243834,3000.0,"       0
121  2.0"
2271,2271,3370,1716,366,723.9003209705393,4431.721751364014,18.638805555555557,3.196532030797333,0.17149875947091267,4500.0,"       0
185  3.5"
2272,2272,3371,2239,531,397.158027382742,4846.825777330822,4.7509444444444435,0.4437145298450521,0.0933950154613812,2500.0,"       0
298  1.5"
2273,2273,3374,631,557,1026.5720220595963,6986.798506285172,1.5844166666666668,0.2189834525881191,0.1382107732108257,4500.0,"       0
313  3.5"
2274,2274,3375,1648,208,328.53294965925494,5823.986386504883,9.010666666666664,1.277951430563224,0.14182651271417848,3500.0,"      0
72  2.5"
2275,2275,3376,619,488,510.664152520442,2799.4504739662043,48.526666666666664,3.917107414711882,0.08072071880846028,3500.0,"       0
275  2.5"
2276,2276,3377,1220,195,218.60735979536273,4654.793148352199,1.3865277777777778,0.18150511817904064,0.13090622567255258,3000.0,"      0
62  2.0"
2277,2277,3378,1209,156,321.12022119968566,5084.405022980477,11.374388888888893,1.8551410067544745,0.16309808156521488,4500.0,"      0
37  3.5"
