,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s]
964,964,964,964,964,964,964,3823,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,477200,42.3000833333,-83.7478827778,54.0,3.72000002861,1641.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
965,965,965,965,965,965,965,3824,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,478000,42.2996816667,-83.7477636111,54.0,3.72000002861,1641.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
966,966,966,966,966,966,966,3825,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,478100,42.2996816667,-83.7477636111,53.0,3.72000002861,1641.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,-6.21371
967,967,967,967,967,967,967,3826,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,478600,42.2996816667,-83.7477636111,53.0,3.72000002861,1481.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
968,968,968,968,968,968,968,3827,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,478800,42.2996816667,-83.7477636111,53.0,2.92999982834,1481.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
969,969,969,969,969,969,969,3828,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,479200,42.2996816667,-83.7477636111,50.0,2.92999982834,1481.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,-4.6602825
970,970,970,970,970,970,970,3829,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,480200,42.2996816667,-83.7477636111,44.0,2.92999982834,1481.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,-3.728226
971,971,971,971,971,971,971,3830,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,480600,42.2996816667,-83.7477636111,44.0,2.92999982834,1211.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
972,972,972,972,972,972,972,3831,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,480800,42.2996816667,-83.7477636111,44.0,2.86999988556,1211.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
973,973,973,973,973,973,973,3832,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,480900,42.299360277800005,-83.7475994444,44.0,2.86999988556,1211.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,0.0
974,974,974,974,974,974,974,3833,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,481200,42.299360277800005,-83.7475994444,36.0,2.86999988556,1211.0,12.941176414500001,,,,,,,,,-3.90625,,-3.125,,-16.569893333333333
975,975,975,975,975,975,975,3834,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,481700,42.299360277800005,-83.7475994444,36.0,2.86999988556,1211.0,21.568628311199998,,,,,,,,,-3.90625,,-3.125,,0.0
976,976,976,976,976,976,976,3835,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,482200,42.299360277800005,-83.7475994444,36.0,2.86999988556,1211.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
977,977,977,977,977,977,977,3836,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,482300,42.299360277800005,-83.7475994444,28.0,2.86999988556,1211.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,-49.70968
978,978,978,978,978,978,978,3837,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,482600,42.299360277800005,-83.7475994444,28.0,2.86999988556,983.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
979,979,979,979,979,979,979,3838,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,482800,42.299360277800005,-83.7475994444,28.0,3.12999987602,983.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
980,980,980,980,980,980,980,3839,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,483300,42.299360277800005,-83.7475994444,23.0,3.12999987602,983.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,-6.21371
981,981,981,981,981,981,981,3840,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,484000,42.299201944400004,-83.7474777778,23.0,3.12999987602,983.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
982,982,982,982,982,982,982,3841,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,484400,42.299201944400004,-83.7474777778,19.0,3.12999987602,983.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,-6.21371
983,983,983,983,983,983,983,3842,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,484600,42.299201944400004,-83.7474777778,19.0,3.12999987602,902.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
984,984,984,984,984,984,984,3843,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,484800,42.299201944400004,-83.7474777778,19.0,3.09999990463,902.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
985,985,985,985,985,985,985,3844,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,485400,42.299201944400004,-83.7474777778,15.0,3.09999990463,902.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,-4.142473333333333
986,986,986,986,986,986,986,3845,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,486600,42.299201944400004,-83.7474777778,15.0,3.09999990463,1595.0,21.568628311199998,,,,,,,,,0.0,,-3.125,,0.0
987,987,987,987,987,987,987,3846,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,486800,42.299201944400004,-83.7474777778,15.0,20.6800003052,1595.0,61.176471710200005,,,,,,,,,0.0,,-3.125,,0.0
988,988,988,988,988,988,988,3847,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,487000,42.2991477778,-83.7473041667,15.0,20.6800003052,1595.0,61.176471710200005,,,,,,,,,0.0,,-3.125,,0.0
989,989,989,989,989,989,989,3848,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,487200,42.2991477778,-83.7473041667,15.0,20.6800003052,1595.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,0.0
990,990,990,990,990,990,990,3849,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,487500,42.2991477778,-83.7473041667,21.0,20.6800003052,1595.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,12.42742
991,991,991,991,991,991,991,3850,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,488500,42.2991477778,-83.7473041667,28.0,20.6800003052,1595.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,4.349597
992,992,992,992,992,992,992,3851,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,488600,42.2991477778,-83.7473041667,28.0,20.6800003052,1964.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,0.0
993,993,993,993,993,993,993,3852,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,488800,42.2991477778,-83.7473041667,28.0,3.6099998951,1964.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,0.0
994,994,994,994,994,994,994,3853,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,490000,42.2991469444,-83.7470280556,28.0,3.6099998951,1964.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,0.0
995,995,995,995,995,995,995,3854,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,490600,42.2991469444,-83.7470280556,24.0,3.6099998951,1198.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,-4.142473333333333
996,996,996,996,996,996,996,3855,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,490800,42.2991469444,-83.7470280556,24.0,3.16999983788,1198.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,0.0
997,997,997,997,997,997,997,3856,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,491600,42.2991469444,-83.7470280556,16.0,3.16999983788,1198.0,61.176471710200005,,,,,,,,,-4.6875,,-3.125,,-6.21371
998,998,998,998,998,998,998,3857,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,491800,42.2991469444,-83.7470280556,16.0,3.16999983788,1198.0,19.607843399,,,,,,,,,-4.6875,,-3.125,,0.0
999,999,999,999,999,999,999,3858,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,492300,42.2991469444,-83.7470280556,16.0,3.16999983788,1198.0,19.607843399,,,,,,,,,0.0,,-3.125,,0.0
1000,1000,1000,1000,1000,1000,1000,3859,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,492600,42.2991469444,-83.7470280556,16.0,3.16999983788,718.0,19.607843399,,,,,,,,,0.0,,-3.125,,0.0
1001,1001,1001,1001,1001,1001,1001,3860,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,492700,42.2991469444,-83.7470280556,7.0,3.16999983788,718.0,19.607843399,,,,,,,,,0.0,,-3.125,,-55.92339
1002,1002,1002,1002,1002,1002,1002,3861,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,492800,42.2991469444,-83.7470280556,7.0,3.01999998093,718.0,19.607843399,,,,,,,,,0.0,,-3.125,,0.0
1003,1003,1003,1003,1003,1003,1003,3862,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,493000,42.29915250000001,-83.74686444439999,7.0,3.01999998093,718.0,19.607843399,,,,,,,,,0.0,,-3.125,,0.0
1004,1004,1004,1004,1004,1004,1004,3863,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,493700,42.29915250000001,-83.74686444439999,1.0,3.01999998093,718.0,19.607843399,,,,,,,,,0.0,,-3.125,,-5.326037142857143
1005,1005,1005,1005,1005,1005,1005,3864,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,494800,42.29915250000001,-83.74686444439999,0.0,3.01999998093,734.0,19.607843399,,,,,,,,,0.0,,-3.125,,-0.5648827272727273
1006,1006,1006,1006,1006,1006,1006,3865,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,494900,42.29915250000001,-83.74686444439999,0.0,2.99000000954,734.0,19.607843399,,,,,,,,,0.0,,-3.125,,0.0
1007,1007,1007,1007,1007,1007,1007,3866,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,495000,42.29915250000001,-83.74686444439999,0.0,2.99000000954,734.0,23.137254715,,,,,,,,,0.0,,-3.125,,0.0
1008,1008,1008,1008,1008,1008,1008,3867,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,495300,42.29915250000001,-83.74686444439999,0.0,2.99000000954,734.0,23.137254715,,,,,,,,,-6.25,,-3.125,,0.0
1009,1009,1009,1009,1009,1009,1009,3868,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,496800,42.29915250000001,-83.74686444439999,0.0,2.99000000954,736.0,23.137254715,,,,,,,,,-6.25,,-3.125,,0.0
1010,1010,1010,1010,1010,1010,1010,3869,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,498800,42.29915250000001,-83.74686444439999,0.0,2.99000000954,726.0,23.137254715,,,,,,,,,-6.25,,-3.125,,0.0
1011,1011,1011,1011,1011,1011,1011,3870,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,500000,42.29915250000001,-83.74686444439999,0.0,4.55999994278,726.0,29.019607543899998,,,,,,,,,-6.25,,-3.125,,0.0
1012,1012,1012,1012,1012,1012,1012,3871,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,500400,42.29915250000001,-83.74686444439999,0.0,4.55999994278,726.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,0.0
1013,1013,1013,1013,1013,1013,1013,3872,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,500800,42.29915250000001,-83.74686444439999,0.0,4.55999994278,850.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,0.0
1014,1014,1014,1014,1014,1014,1014,3873,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,502000,42.2991558333,-83.7468255556,0.0,4.55999994278,850.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,0.0
1015,1015,1015,1015,1015,1015,1015,3874,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,502500,42.2991558333,-83.7468255556,6.0,4.55999994278,850.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,7.456452
1016,1016,1016,1016,1016,1016,1016,3875,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,502600,42.2991558333,-83.7468255556,6.0,4.55999994278,1706.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,0.0
1017,1017,1017,1017,1017,1017,1017,3876,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,502700,42.2991558333,-83.7468255556,6.0,17.6900005341,1706.0,29.019607543899998,,,,,,,,,-3.90625,,-3.125,,0.0
1018,1018,1018,1018,1018,1018,1018,3877,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,502800,42.2991558333,-83.7468255556,6.0,17.6900005341,1706.0,56.4705886841,,,,,,,,,-3.90625,,-3.125,,0.0
1019,1019,1019,1019,1019,1019,1019,3878,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,503100,42.2991558333,-83.7468255556,6.0,17.6900005341,1706.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,0.0
1020,1020,1020,1020,1020,1020,1020,3879,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,503600,42.2991558333,-83.7468255556,14.0,17.6900005341,1706.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,9.941936
1021,1021,1021,1021,1021,1021,1021,3880,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,504600,42.2991558333,-83.7468255556,22.0,17.6900005341,2332.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,4.970968
1022,1022,1022,1022,1022,1022,1022,3881,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,504700,42.2991558333,-83.7468255556,22.0,28.789999008200002,2332.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,0.0
1023,1023,1023,1023,1023,1023,1023,3882,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,505000,42.2992172222,-83.7467855556,22.0,28.789999008200002,2332.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,0.0
1024,1024,1024,1024,1024,1024,1024,3883,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,505600,42.2992172222,-83.7467855556,30.0,28.789999008200002,2332.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,8.284946666666666
1025,1025,1025,1025,1025,1025,1025,3884,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,506600,42.2992172222,-83.7467855556,35.0,28.789999008200002,2471.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,3.106855
1026,1026,1026,1026,1026,1026,1026,3885,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,506800,42.2992172222,-83.7467855556,35.0,31.289999008200002,2471.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,0.0
1027,1027,1027,1027,1027,1027,1027,3886,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,507700,42.2992172222,-83.7467855556,41.0,31.289999008200002,2471.0,56.4705886841,,,,,,,,,3.90625,,-3.125,,4.142473333333333
1028,1028,1028,1028,1028,1028,1028,3887,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,507800,42.2992172222,-83.7467855556,41.0,31.289999008200002,2471.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1029,1029,1029,1029,1029,1029,1029,3888,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,507900,42.299450277800005,-83.7468225,41.0,31.289999008200002,2471.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1030,1030,1030,1030,1030,1030,1030,3889,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,508700,42.299450277800005,-83.7468225,41.0,31.289999008200002,2951.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1031,1031,1031,1031,1031,1031,1031,3890,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,508800,42.299450277800005,-83.7468225,46.0,46.6899986267,2951.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,31.068550000000002
1032,1032,1032,1032,1032,1032,1032,3891,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,509900,42.299450277800005,-83.7468225,52.0,46.6899986267,2951.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,3.389296363636364
1033,1033,1033,1033,1033,1033,1033,3892,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,510700,42.299450277800005,-83.7468225,52.0,46.6899986267,3480.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1034,1034,1034,1034,1034,1034,1034,3893,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,510800,42.299450277800005,-83.7468225,52.0,49.659999847399995,3480.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1035,1035,1035,1035,1035,1035,1035,3894,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,510900,42.299450277800005,-83.7468225,56.0,49.659999847399995,3480.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,24.85484
1036,1036,1036,1036,1036,1036,1036,3895,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,511000,42.2997908333,-83.7469041667,56.0,49.659999847399995,3480.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1037,1037,1037,1037,1037,1037,1037,3896,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,511900,42.2997908333,-83.7469041667,60.0,49.659999847399995,3480.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,2.761648888888889
1038,1038,1038,1038,1038,1038,1038,3897,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,512700,42.2997908333,-83.7469041667,60.0,49.659999847399995,2864.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1039,1039,1039,1039,1039,1039,1039,3898,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,512800,42.2997908333,-83.7469041667,60.0,38.2099990845,2864.0,79.2156906128,,,,,,,,,3.90625,,-3.125,,0.0
1040,1040,1040,1040,1040,1040,1040,3899,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,512900,42.2997908333,-83.7469041667,60.0,38.2099990845,2864.0,72.1568603516,,,,,,,,,3.90625,,-3.125,,0.0
1041,1041,1041,1041,1041,1041,1041,3900,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,513000,42.2997908333,-83.7469041667,62.0,38.2099990845,2864.0,72.1568603516,,,,,,,,,3.90625,,-3.125,,12.42742
1042,1042,1042,1042,1042,1042,1042,3901,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,513100,42.2997908333,-83.7469041667,62.0,38.2099990845,2864.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1043,1043,1043,1043,1043,1043,1043,3902,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,514000,42.300250277800004,-83.7468833333,62.0,38.2099990845,2864.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1044,1044,1044,1044,1044,1044,1044,3903,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,514700,42.300250277800004,-83.7468833333,62.0,38.2099990845,2977.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1045,1045,1045,1045,1045,1045,1045,3904,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,514800,42.300250277800004,-83.7468833333,62.0,37.469997406,2977.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1046,1046,1046,1046,1046,1046,1046,3905,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,515000,42.300250277800004,-83.7468833333,67.0,37.469997406,2977.0,72.1568603516,,,,,,,,,0.0,,-3.125,,15.534275000000001
1047,1047,1047,1047,1047,1047,1047,3906,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,516100,42.300250277800004,-83.7468833333,70.0,37.469997406,2977.0,72.1568603516,,,,,,,,,0.0,,-3.125,,1.694648181818182
1048,1048,1048,1048,1048,1048,1048,3907,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,516700,42.300250277800004,-83.7468833333,70.0,37.469997406,2648.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1049,1049,1049,1049,1049,1049,1049,3908,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,516800,42.300250277800004,-83.7468833333,70.0,35.4599990845,2648.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1050,1050,1050,1050,1050,1050,1050,3909,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,517000,42.3007413889,-83.746705,70.0,35.4599990845,2648.0,72.1568603516,,,,,,,,,0.0,,-3.125,,0.0
1051,1051,1051,1051,1051,1051,1051,3910,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,517100,42.3007413889,-83.746705,74.0,35.4599990845,2648.0,72.1568603516,,,,,,,,,0.0,,-3.125,,24.85484
1052,1052,1052,1052,1052,1052,1052,3911,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,517900,42.3007413889,-83.746705,74.0,35.4599990845,2648.0,74.509803772,,,,,,,,,0.0,,-3.125,,0.0
1053,1053,1053,1053,1053,1053,1053,3912,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,518200,42.3007413889,-83.746705,78.0,35.4599990845,2648.0,74.509803772,,,,,,,,,0.78125,,-3.125,,8.284946666666666
1054,1054,1054,1054,1054,1054,1054,3913,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,518700,42.3007413889,-83.746705,78.0,35.4599990845,2766.0,74.509803772,,,,,,,,,0.78125,,-3.125,,0.0
1055,1055,1055,1055,1055,1055,1055,3914,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,518800,42.3007413889,-83.746705,78.0,37.469997406,2766.0,74.509803772,,,,,,,,,0.78125,,-3.125,,0.0
1056,1056,1056,1056,1056,1056,1056,3915,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,519200,42.3007413889,-83.746705,81.0,37.469997406,2766.0,74.509803772,,,,,,,,,0.78125,,-3.125,,4.6602825
1057,1057,1057,1057,1057,1057,1057,3916,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,520000,42.30127750000001,-83.74636555560001,81.0,37.469997406,2766.0,74.509803772,,,,,,,,,0.78125,,-3.125,,0.0
